ID,plane,src,dest,flightnr,callsign,start,endTime
15394,4366,SEA,SMF,DL998,DAL998,1663253375,1663253375
15395,17128,OAK,SEA,WN1937,SWA1937,1663253376,1663253376
15396,17129,LAX,SEA,DL2928,DAL2928,1663253374,1663428212
15397,1486,AUS,SEA,DL988,DAL988,1663253375,1664276090
15398,17130,OAK,SEA,AS504,ASA504,1663253375,1663428211
15399,17131,SEA,SNA,DL1525,DAL1525,1663253374,1663253374
15400,17132,FCA,SEA,AS2331,QXE2331,1663253374,1663253374
15401,17133,PDX,LMT,A81994,AMF1994,1663253376,1663428212
15402,17134,PDX,HES,A81926,AMF1926,1663253376,1663253376
15403,17135,SEA,SAN,DL1481,DAL1481,1663253375,1663253375
15404,17138,SEA,LAS,DL2138,DAL2138,1663253374,1663253374
15405,17140,AUS,SEA,AS1003,ASA1003,1663253376,1663253376
15406,17141,AMS,BOG,KL749,KLM749,1663253377,1664276138
15407,17142,SEA,SLC,AS801,ASA801,1663253376,1663253376
15408,17143,AMS,UIO,KL751,KLM751,1663253377,1664276139
15409,17144,PAE,BOI,AS2203,QXE2203,1663253376,1663253376
15410,14364,ORY,PTP,TX540,FWI40C,1663253373,1663253373
15411,17146,LHR,BGI,VS177,VIR177,1663253369,1663253369
15412,17147,PUW,SEA,AS2033,QXE2033,1663253375,1663253375
15413,3665,AMS,CUR,OR361,TFL361,1663253377,1663253377
15414,17148,MAD,CCS,PU701,PUE701,1663253373,1664276096
15415,17149,SEA,LAX,AS355,ASA355,1663253375,1663253375
15416,17150,ONT,SEA,AS1011,ASA1011,1663253375,1663253375
15417,17151,LAS,SEA,F92167,FFT2167,1663253376,1663428212
15418,17152,DFW,SEA,AS287,ASA287,1663253374,1663253374
15419,17154,RDM,SEA,AS2512,QXE2512,1663253373,1663428210
15420,17161,PDX,SAN,AS1443,ASA1443,1663253376,1663253376
15421,17162,SEA,PHX,WN2361,SWA2361,1663253376,1663253376
15422,17163,PDX,LAX,AA6245,SKW6245,1663253374,1663253374
15423,17165,SEA,BOI,AS836,ASA836,1663253376,1663253376
15424,2724,RNO,SEA,AS831,ASA831,1663253375,1663428210
15425,10675,SEA,PHX,DL1322,DAL1322,1663253376,1663253376
15426,4273,SEA,MCI,AS418,ASA418,1663253374,1663253374
15427,17166,GEG,SEA,DL3568,SKW3568,1663253374,1663428208
15428,17167,ELN,GEG,APC997,APC997,1663253374,1663253374
15429,17169,ONT,SEA,DL3909,SKW3909,1663253373,1663428211
15430,17170,PDX,ORD,AS686,ASA686,1663253375,1663253375
15431,17171,BOI,SEA,AS3372,SKW3372,1663253375,1663253375
15432,17172,MAN,VRA,BY134,TOM134,1663253377,1663253377
15433,17173,LHR,MIA,BA207,BAW207,1663253369,1664276138
15434,17174,LBG,ANU,ASJ935,ASJ935,1663253369,1663253369
15435,4483,FRA,MIA,LH462,DLH462,1663253373,1664276137
15436,10720,LGW,MBJ,BY36,TOM036,1663253373,1663253373
15437,17175,FCO,MIA,AZ630,ITY630,1663253369,1664276097
15438,2428,LGW,UVF,BA2159,BAW9VA,1663253373,1670876869
15439,7982,KMG,HGH,MU5656,CES5656,1663253372,1663253372
15440,17176,BFJ,NGB,GJ8796,CDC8796,1663253374,1663253374
15441,17177,XMN,SHA,HO1198,DKH1198,1663253374,1663428160
15442,17178,TPE,HKG,LD681,AHK681,1663253376,1663253376
15443,6710,CAN,HYN,CZ8261,CSN8261,1663253317,1663253317
15444,11215,KAN,CAI,MS880,MSR880,1663253375,1663253375
15445,11474,TPE,FRA,CI61,CAL061,1663253376,1663253376
15446,17179,CDG,FIH,AF722,AFR722,1663253377,1664276096
15447,17180,JJN,NTG,DZ6275,EPA6275,1663253373,1663253373
15448,3274,LFW,ADD,ET517,ETH517,1663253373,1664276095
15449,17181,TPE,,YC121,YC121,1663253343,1664276132
15450,15038,AMS,JNB,KL591,KLM591,1663253375,1664393231
15451,10558,TPE,HKG,CI613,CAL613,1663253375,1663253375
15452,2093,TPE,ANC,5Y8761,GTI8761,1663253374,1663253374
15453,2756,ACC,ADD,ET920,ETH920,1663253373,1663253373
15454,2326,HKG,TPE,CI5826,CAL5826,1663253374,1663253374
15455,15342,LOS,ADD,ET900,ETH900,1663253369,1663253369
15456,17184,ICN,HKG,LD129,AHK129,1663253376,1663253376
15457,10074,ABV,ADD,ET950,ETH950,1663253377,1663253377
15458,15330,PUS,CRK,LJ31,JNA031,1663253376,1663253376
15459,14720,ORD,TPE,BR623,EVA623,1663253375,1663253375
15460,9279,NIM,ADD,ET936,ETH936,1663253369,1664276100
15461,17186,LIS,LAD,DT651,DTA651,1663253377,1664276103
15462,14311,NRT,HKG,KZ203,NCA203,1663253375,1663679519
15463,17187,ICN,CRK,7C4607,JJA4607,1663253375,1663253375
15464,2027,PEK,TPE,CI518,CAL518,1663253375,1663253375
15465,2381,ICN,HKG,CX35,CPA035,1663253375,1663428211
15466,2570,ICN,CRK,LJ23,JNA023,1663253375,1663253375
15467,17188,NGO,HKG,LD217,AHK217,1663253375,1663253375
15468,3281,TPE,IAH,BR52,EVA052,1663253375,1663253375
15469,17189,KIX,HKG,LD205,AHK205,1663253375,1663253375
15470,17190,NRT,HKG,NH8511,ANA8511,1663253375,1663253375
15471,14503,ICN,SIN,KE363,KAL363,1663253372,1663253372
15472,17191,NRT,HKG,LD209,AHK209,1663253373,1663428212
15473,3221,FRA,PTY,4Y100,OCN100,1663253369,1664276136
15474,11325,LIS,EWR,TP201,TAP201,1663253377,1663253377
15475,2184,LIS,BOS,DL125,DAL125,1663253373,1663428213
15476,10610,FRA,TPA,4Y64,OCN4T,1663253373,1663253373
15477,3722,LHR,ANU,VS133,VIR133V,1663253374,1663253374
15478,5291,BCN,YUL,TS261,TSC261,1663253373,1663253373
15479,17192,AMS,PTY,KL757,KLM757,1663253369,1663253369
15480,17193,LHR,MCO,VS135,VIR135G,1663253369,1663253369
15481,5962,AMS,LIM,KL743,KLM743,1663253373,1663253373
15482,7705,ZRH,MIA,LX64,SWR64,1663253369,1663253369
15483,5255,FRA,PUJ,4Y2,OCN2,1663253373,1663253373
15484,17194,CDG,PUJ,AF741,AFR741,1663253373,1663253373
15485,17195,AKL,HNL,NZ10,ANZ10,1663253377,1664276131
15486,13847,AKL,SIN,NZ282,ANZ282,1663253369,1663428212
15487,17196,AKL,HKG,NZ81,ANZ81,1663253369,1663253369
15488,17197,SYD,HNL,HA452,HAL452,1663253377,1663679521
15489,17198,AMS,LAX,KL603,KLM603,1663253369,1663253369
15490,3193,ZRH,LAX,LX40,SWR40,1663253369,1663253369
15491,17199,FRA,DEN,LH446,DLH446,1663253354,1663428205
15492,17200,FRA,MEX,LH498,DLH498,1663253377,1663428213
15493,17201,IND,CGN,FX92,FDX92,1663253377,1664276095
15494,17204,LHR,SFO,UA949,UAL949,1663253373,1663253373
15495,2094,EDI,IAD,UA979,UAL979,1663253373,1663253373
15496,7356,LHR,DFW,AA79,AAL79,1663253369,1663428213
15497,17205,DUB,YYC,WS5,WJA5,1663253369,1663253369
15498,12254,LHR,YUL,AC865,ACA865,1663253373,1663253373
15499,17206,SDF,DXB,5X76,UPS76,1663253369,1670879492
15500,17207,LGW,YYZ,WS4,WJA4,1663253377,1663428209
15501,7064,LHR,YYC,WS19,WJA19,1663253369,1663253369
15502,17208,IND,CDG,FX30,FDX30,1663253377,1663253377
15503,4500,VCE,YYZ,AC817,ACA817,1663253375,1663428205
15504,689,LHR,SFO,UA939,UAL939,1663253377,1663253377
15505,17209,FRA,EWR,LH402,DLH402,1663253355,1663253355
15506,4997,AMS,MEX,KL685,KLM685,1663253365,1663253365
15507,7353,LHR,SAN,BA273,BAW44N,1663253375,1663253375
15508,2426,DUB,DFW,AA133,AAL133,1663253374,1663253374
15509,11375,HGH,SGN,VN9501,HVN9501,1663253373,1663253373
15510,7083,HUI,SGN,VJ311,VJC311,1663253373,1663253373
15511,17211,SZX,SIN,O37347,CSS7347,1663253373,1663679518
15512,7055,HKG,KUL,MH6119,MAS6119,1663253374,1663253374
15513,8465,ICN,SIN,KE645,KAL645,1663253373,1664276136
15514,17212,PEN,CAN,FX6053,FDX6053,1663253357,1663253357
15515,17213,SGN,SYD,VN773,HVN773,1663253369,1663253369
15516,2331,BWN,MNL,5J410,CEB410,1663253374,1663253374
15517,1760,NRT,SIN,SQ11,SIA11,1663253374,1664276136
15518,17215,ICN,BKI,LJ61,JNA061,1663253375,1664276137
15519,17216,MNL,SIN,3K766,JSA766,1663253377,1663253377
15520,17217,MNL,BWN,BI686,RBA686,1663253374,1663253374
15521,5212,LHR,BOM,BA139,BAW139,1663253373,1664276138
15522,2991,BEY,RUH,SV644,SVA644,1663253358,1663253358
15523,1896,DOH,JFK,QR705,QTR9N,1663253373,1663428210
15524,11716,EJH,JED,SV1566,SVA1566,1663253374,1663253374
15525,17221,AMS,KWI,KL445,KLM445,1663253373,1663253373
15526,2215,RUH,SSH,XY277,KNE277,1663253373,1663253373
15527,12233,CAI,RUH,XY268,KNE268,1663253375,1663679519
15528,10314,DOH,AMM,QR400,QTR90W,1663253373,1663253373
15529,1810,SAW,RUH,XY258,KNE258,1663253375,1663253375
15530,17223,CDG,RUH,SV144,SVA144,1663253375,1663253375
15531,8757,AMM,DXB,RJ610,RJA610,1663253374,1663253374
15532,12063,CAI,DMM,MS687,MSR687,1663253374,1663253374
15533,17224,TLV,BAH,GF973,GFA973,1663253375,1663253375
15534,7473,RUH,LGG,SV905,SVA905,1663253375,1663253375
15535,1194,ATH,AUH,EY90,ETD96B,1663253375,1663253375
15536,7367,CGK,IST,TK57,THY057,1663253375,1663253375
15537,9189,AUH,CAI,MS915,MSR915,1663253374,1663253374
15538,13122,CGK,JHB,QZ240,AWQ240,1663253375,1663253375
15539,15386,TUU,RUH,SV1528,SVA1528,1663253376,1663253376
15540,13098,HBE,RUH,MS653,MSR653,1663253375,1663253375
15541,2228,RUH,RAH,SV1507,SVA1507,1663253375,1663253375
15542,10635,KUL,DPS,QZ555,AWQ555,1663253375,1663253375
15543,14108,AJF,RUH,SV1388,SVA1388,1663253374,1663253374
15544,17225,LHR,RUH,SV110,SVA110,1663253376,1664276098
15545,3440,CGK,KNO,QZ194,AWQ194,1663253373,1663253373
15546,13019,RUH,HAS,XY133,KNE133,1663253376,1663253376
15547,10539,SIN,MEL,SQ227,SIA227,1663253375,1663253375
15548,17226,RUH,SSH,SV327,SVA327,1663253376,1663253376
15549,11287,NUM,RUH,SV8556,SVA8556,1663253375,1663253375
15550,4668,PER,SIN,TR9,TGW9,1663253375,1663253375
15551,17227,PER,KUL,OD194,MXD194,1663253373,1663253373
15552,17228,BAH,JED,SV527,SVA527,1663253375,1663253375
15553,3052,AMM,SHJ,G9332,ABY332,1663253375,1663253375
15554,17230,RUH,CAI,SV313,SVA313,1663253375,1663253375
15555,2512,KUL,CGK,ID6019,BTK6019,1663253374,1663253374
15556,13758,AMM,RUH,RJ730,RJA730,1663253376,1663253376
15557,17231,SIN,MEL,JQ8,JST8,1663253376,1663253376
15558,4069,RUH,JED,SV1041,SVA1041,1663253375,1663253375
15559,1839,ABT,DMM,XY755,KNE755,1663253375,1663253375
15560,11715,BPN,HLP,IL728,TGN728,1663253373,1663253373
15561,17232,JED,BAH,GF184,GFA184,1663253375,1663253375
15562,17233,DPS,SIN,KL836,KLM836,1663253374,1663253374
15563,17235,CGK,HND,NH856,ANA856,1663253373,1663253373
15564,17236,AHB,DMM,XY738,KNE738,1663253376,1663253376
15565,10527,RUH,WAE,SV1927,SVA1927,1663253375,1663253375
15566,1829,RUH,DXB,F3511,FAD511,1663253375,1663253375
15567,8703,RUH,DMM,XY74,KNE074,1663253374,1663253374
15568,17239,RUH,,F323,FAD23,1663253375,1663253375
15569,2963,EJH,RUH,SV1568,SVA1568,1663253375,1663253375
15570,17240,BLR,CGN,5X9,UPS9,1663253375,1664390547
15571,17241,RUH,AUH,EY318,ETD318,1663253375,1663253375
15572,17242,ELQ,SHJ,G9182,ABY182,1663253375,1663253375
15573,13982,RUH,SHJ,G9156,ABY156,1663253376,1663253376
15574,11293,AJF,SHJ,G9222,ABY222,1663253374,1663253374
15575,17243,CDG,DXB,FX9830,FDX9830,1663253374,1663253374
15576,2500,KWI,DXB,EK858,UAE858,1663253376,1663253376
15577,1818,NJF,KWI,KU528,KAC528,1663253374,1663253374
15578,1259,KWI,BEY,J9261,JZR261,1663253376,1663253376
15579,17245,KWI,JED,SV501,SVA501,1663253375,1663253375
15580,17246,GYD,LHR,J27,AHY007,1663253375,1663428210
15581,2531,IKA,IST,W5120,IRM120,1663253375,1663253375
15582,2774,TBS,SHJ,G9294,ABY294,1663253374,1663253374
15583,13712,VIE,NRT,OS51,AUA51,1663253375,1663679520
15584,12407,SCO,KUT,KC7605,KZR7605,1663253375,1663253375
15585,1301,TAS,IST,HY273,UZB273,1663253375,1663428210
15586,17248,LHR,HAN,VN56,HVN56,1663253375,1664276137
15587,793,SAW,GYD,J29106,AHY9106,1663253376,1663253376
15588,17250,ASF,GYD,J29236,AHY9236,1663253375,1663253375
15589,7749,IST,NVI,TK6488,THY6488,1663253375,1663253375
15590,3091,KUF,DXB,FZ904,FDB3CM,1663253375,1663253375
15591,1274,DME,SHJ,G9955,ABY955,1663253375,1663253375
15592,17251,FRA,TPE,CI62,CAL062,1663253375,1670876361
15593,17252,DXB,DME,EK131,UAE131,1663253375,1663253375
15594,17253,GYD,,GH6945,IGT6945,1663253356,1663253356
15595,488,LGG,NQZ,3V811,TAY811,1663253372,1663428210
15596,12948,TAS,JED,XY628,KNE628,1663253373,1663253373
15597,9796,SCL,BOG,AV98,AVA098,1663253375,1664276098
15598,17254,TAZ,ASB,T5106,TUA106,1663253375,1663253375
15599,17255,IQT,LIM,LA2231,LPE2231,1663253375,1663253375
15600,14471,MHD,THR,QB1253,QSM1253,1663253373,1664276137
15601,17256,BOG,SCL,LA9951,LAN9951,1663253375,1663253375
15602,17257,SVX,DXB,FZ902,FDB902,1663253375,1663253375
15603,14895,IST,BHK,HY286,UZB286,1663253374,1663253374
15604,2581,SCL,PTY,CM112,CMP112,1663253374,1664276136
15605,11703,MHD,THR,VRH5841,VRH5841,1663253373,1663253373
15606,17259,UIO,GYE,HN1028,EQX1028,1663253374,1663253374
15607,13820,KJA,LED,SU6572,SDM6572,1663253375,1663253375
15608,17262,TYL,,OB2114,OB2114,1663253376,1663253376
15609,17264,UIO,,2K1688,GLG1688,1663253372,1663253372
15610,17265,PIU,PIU,OB2113,OB2113,1663253376,1663253376
15611,1125,BNE,MEL,QF7324,QFA7324,1663253374,1663679520
15612,17266,MEL,LST,TFX93,TFR93,1663253375,1663253375
15613,17267,BNE,MEL,QF7335,QFA7335,1663253374,1663679520
15614,17270,SYD,MEL,NC7445,JTE7445,1663253374,1663253374
15615,7381,SYD,MEL,QF7293,QFA7293,1663253373,1663679521
15616,1140,MEL,AKL,JQ217,JST217,1663253365,1663253365
15617,1612,MEL,HNL,JQ1,JST1,1663253377,1663253377
15618,17271,ADL,AKL,QR914,QTR25K,1663253373,1664276101
15619,17272,NOU,WLS,SB340,ACI340W,1663253375,1663253375
15620,1655,NRT,TAO,NH8427,ANA8427,1663253375,1663253375
15621,17273,KIX,ICN,OZ181,AAR181,1663253375,1663253375
15622,17274,AKX,NQZ,DV722,VSV722,1663253377,1663253377
15623,17275,CRK,KIX,FX5102,FDX5102,1663253376,1663253376
15624,10577,NQZ,GUW,KC983,KZR983,1663253376,1663253376
15625,1783,NRT,PEK,JL869,JAL869,1663253375,1663253375
15626,9385,NQZ,CIT,KC341,KZR341,1663253376,1663253376
15627,17276,KIX,PVG,CA1062,CAO1062,1663253376,1663253376
15628,17277,SVO,ALA,SU6535,SDM6535,1663253376,1663253376
15629,7341,CDG,KIX,FX5605,FDX5605,1663253373,1664276095
15630,2478,NQZ,ALA,KC996,KZR996,1663253374,1663253374
15631,17278,ICN,NGO,PO214,PAC214,1663253373,1663253373
15632,17279,HND,PVG,NH967,ANA967,1663253372,1663428210
15633,17280,SZX,YVR,HU7959,CHH7959,1663253374,1663253374
15634,17281,KIX,SIN,SQ623,SIA623,1663253374,1663428212
15635,17282,NRT,SIN,KZ235,NCA235,1663253375,1663253375
15636,17283,KIX,DXB,EK317,UAE317,1663253376,1663253376
15637,4359,NRT,KIX,FX60,FDX60,1663253372,1663253372
15638,17284,SZX,KIX,FX5230,FDX5230,1663253374,1663253374
15639,17285,KIX,,JL6729,JAL6729,1663253376,1663253376
15640,17286,NRT,,N8815,NCR815,1663253373,1663253373
15641,17287,SZX,ANC,5X77,UPS77,1663253375,1663679520
15642,1229,HND,SIN,SQ635,SIA635,1663253376,1663253376
15643,17289,NRT,PVG,KZ227,NCA227,1663253375,1663428205
15644,1667,TPE,LAX,CI5108,CAL5108,1663253373,1663253373
15645,2051,HND,SYD,NH879,ANA879,1663253373,1663253373
15646,17290,HKG,ANC,FX5986,FDX5986,1663253373,1663428212
15647,3503,NRT,ANC,KZ134,NCA134,1663253374,1663253374
15648,17291,ICN,YYZ,AC7292,ACA7292,1663253375,1663253375
15649,6616,ANC,HKG,CX3681,CPA3681,1663253376,1663253376
15650,14613,ANC,PVG,FX17,FDX17,1663253375,1664276135
15651,17292,ICN,ANC,KD7533,WGN7533,1663253377,1663253377
15652,17294,HKG,ANC,5Y654,GTI654,1663253369,1663253369
15653,3608,TPE,LAX,BR12,EVA012,1663253377,1663679521
15654,17295,ANC,ICN,5Y8107,GTI8107,1663253375,1663253375
15655,17296,ICN,LAX,OZ204,AAR204,1663253369,1663253369
15656,17297,HND,HEL,JL47,JAL47,1663253377,1663253377
15657,2198,ICN,SFO,OZ212,AAR212,1663253369,1663253369
15658,17298,ICN,HNL,KE53,KAL053,1663253369,1663253369
15659,17299,BGA,RVE,9R8925,NSE8925,1663253376,1663428211
15660,668,CCS,IST,TK224,THY224,1663253373,1663253373
15661,17302,,,BHL48,BHL048,1663253374,1663253374
15662,17304,NAN,LAX,FJ810,FJI810,1663253369,1664393233
15663,2765,GRU,ADD,ET507,ETH507,1663253360,1664276135
15664,11337,BZZ,,9L2224,TOW2224,1663253373,1663253373
15665,17305,AMS,ZNZ,KL515,KLM515,1663253373,1663253373
15666,2429,LGW,ANU,BA2157,BAW17PA,1663253377,1664391719
15667,17307,LIS,MIA,TP223,TAP223,1663253373,1664276096
15668,17308,MAD,MIA,IB6123,IBE6123,1663253377,1664276098
15669,13140,ORY,PUJ,TX606,FWI606,1663253373,1663253373
15670,6019,MAD,PTY,IB6339,IBE6339,1663253373,1663253373
15671,17309,ORY,PTP,AF792,AFR792,1663253364,1663253364
15672,2436,MAD,SDQ,PU401,PUE401,1663253369,1664276098
15673,17310,MAD,BOG,IB6585,IBE6585,1663253369,1670880097
15674,2320,CVG,ICN,K4638,CKS638,1663253374,1663253374
15675,3128,ANC,LAX,CX3280,CPA3280,1663253375,1663253375
15676,17312,MHR,ACV,BXR1462,BXR1462,1663253374,1663253374
15677,17313,YVR,,F8226,FLE0226,1663253373,1663679520
15678,17315,PDX,SFO,AS3452,SKW3452,1663253374,1663253374
15679,7351,ORD,HNL,QF7550,QFA7550,1663253375,1663253375
15680,17316,PDX,OAK,AS3368,SKW3368,1663253373,1663253373
15681,12946,ICN,CXR,RS527,ASV527,1663253376,1663253376
15682,17318,STS,SEA,AS3474,SKW3474,1663253374,1663428212
15683,17319,ICN,DAD,TW127,TWB127,1663253376,1663253376
15684,927,ICN,DAD,7C2903,JJA2903,1663253374,1663253374
15685,17321,SIN,SFO,SQ34,SIA34,1663253373,1663679522
15686,10070,KIX,MNL,5J827,CEB827,1663253373,1663253373
15687,17322,SEA,SJC,AS338,ASA338,1663253375,1663253375
15688,17323,CEC,OAK,LF3201,VTE3201,1663253374,1663253374
15689,17324,SFO,SAN,UA1610,UAL1610,1663253375,1663253375
15690,14741,MNL,LAX,PR102,PAL102,1663253373,1663253373
15691,17325,SFO,PDX,AS270,ASA270,1663253376,1663253376
15692,12832,PDX,SJC,AS264,ASA264,1663253375,1663253375
15693,17326,SFO,LAX,AA6310,SKW6310,1663253374,1663253374
15694,2609,FRA,SFO,UA59,UAL59,1663253377,1663253377
15695,17328,OAK,BUR,WN2004,SWA2004,1663253375,1663253375
15696,17329,SFO,DFW,AA2598,AAL2598,1663253376,1663253376
15697,7286,ZRH,SFO,LX38,SWR38J,1663253373,1663253373
15698,17330,BOI,SFO,AS3379,SKW3379,1663253376,1663253376
15699,17331,FRA,YVR,LH492,DLH492,1663253377,1663253377
15700,17332,SFO,MIA,AA651,AAL651,1663253373,1663253373
15701,3302,SFO,JFK,B616,JBU16,1663253376,1663253376
15702,17333,SFO,LAX,WN194,SWA194,1663253374,1663253374
15703,2083,SFO,,B6434,JBU434,1663253376,1663253376
15704,17334,SFO,SAN,WN608,SWA608,1663253374,1663253374
15705,17335,SFO,EWR,AS183,ASA183,1663253373,1663253373
15706,2165,SFO,YUL,AC758,ACA758,1663253376,1663253376
15707,17336,SEA,SFO,AS742,ASA742,1663253375,1663253375
15708,17337,SFO,SJC,1I151,EJA151,1663253376,1663253376
15709,17340,APC,TKF,1I515,EJA515,1663253376,1663253376
15710,17341,LAX,HNL,K4374,CKS374,1663253369,1663253369
15711,6198,MEM,HNL,FX1413,FDX1413,1663253377,1664276096
15712,17344,OAK,HNL,HA47,HAL47,1663253376,1663253376
15713,17345,PHX,OAK,WN2642,SWA2642,1663253375,1663253375
15714,17346,OAK,LAX,NK1349,NKS1349,1663253357,1663253357
15715,17347,OAK,LGB,WN558,SWA558,1663253374,1663253374
15716,17348,OAK,PDX,WN2241,SWA2241,1663253375,1663253375
15717,17349,PDX,OAK,WN2052,SWA2052,1663253374,1663253374
15718,17350,OAK,SNA,WN254,SWA254,1663253372,1663253372
15719,17351,OAK,SAN,WN137,SWA137,1663253372,1663253372
15720,17352,OAK,LAS,WN2933,SWA2933,1663253375,1663253375
15721,17354,SFO,,C6562,C6562,1663253374,1663253374
15722,996,YFB,YRB,5T6310,AKT6310,1663253369,1663253369
15723,17356,SAN,SFO,WN782,SWA782,1663253374,1663253374
15724,17357,DEN,OAK,WN1669,SWA1669,1663253376,1663253376
15725,17361,OAK,VIS,PCM8712,PCM8712,1663253373,1663253373
15726,17364,OAK,LAX,WN1430,SWA1430,1663253375,1663253375
15727,17366,LAX,SFO,B62704,JBU2704,1663253375,1663253375
15728,17368,EUG,OAK,WN1009,SWA1009,1663253376,1663253376
15729,1476,OAK,SAN,WN1875,SWA1875,1663253376,1663253376
15730,17369,LAX,PDX,DL1440,DAL1440,1663253373,1663253373
15731,17370,SNA,SFO,UA390,UAL390,1663253376,1663253376
15732,17371,SJC,HNL,WN1719,SWA1719,1663253374,1663253374
15733,17372,SFO,OAK,LXJ547,LXJ547,1663253376,1663253376
15734,17374,SJC,BZN,1I798,EJA798,1663253375,1663253375
15735,17375,HIO,SJC,HGT5112,HGT5112,1663253375,1663253375
15736,17376,BUR,OAK,WN1332,SWA1332,1663253376,1663253376
15737,17377,SJC,SEA,DL2387,DAL2387,1663253375,1663253375
15738,2356,AKL,KUL,MH132,MAS132,1663253369,1663253369
15739,17378,SJC,LGB,WN2152,SWA2152,1663253372,1663253372
15740,17379,SJC,RNO,WN565,SWA565,1663253374,1663253374
15741,17380,PDX,SJC,WN786,SWA786,1663253361,1663253361
15742,17381,SJC,SAN,WN1447,SWA1447,1663253372,1663253372
15743,17382,CCR,SJC,EJM37,EJM37,1663253375,1663253375
15744,17383,OXR,,1I820,EJA820,1663253376,1663253376
15745,17385,SJC,KOA,WN2400,SWA2400,1663253376,1663253376
15746,17386,PSP,SFO,AS3312,SKW3312,1663253376,1663253376
15747,17388,SAN,OAK,WN2263,SWA2263,1663253375,1663253375
15748,17390,SFO,EWR,UA1128,UAL1128,1663253374,1663253374
15749,17391,SJC,SNA,WN1828,SWA1828,1663253374,1663253374
15750,17393,LAS,SJC,WN1393,SWA1393,1663253374,1663428210
15751,7591,SFO,YYZ,AC738,ACA738,1663253376,1663253376
15752,17394,SAN,SMF,WN2838,SWA2838,1663253374,1663253374
15753,17396,SJC,ATL,DL2850,DAL2850,1663253375,1663253375
15754,17398,LAS,SFO,F92079,FFT2079,1663253375,1663253375
15755,17399,SEA,SMF,WN469,SWA469,1663253375,1663253375
15756,17401,PSP,OAK,WN2189,SWA2189,1663253374,1663253374
15757,17402,SAN,SJC,AS3343,SKW930L,1663253373,1663253373
15758,17407,SMF,BOI,AS2587,QXE2587,1663253375,1663253375
15759,17409,YEG,SFO,F8749,FLE749,1663253375,1663253375
15760,17411,SNA,SJC,WN2806,SWA2806,1663253375,1663253375
15761,17414,MHR,MOD,ES805,ES805,1663253373,1663253373
15762,17415,FAT,PDX,AS3406,SKW3406,1663253375,1663428209
15763,17416,SCK,CVG,5Y3707,GTI3707,1663253375,1663253375
15764,17418,SNA,OAK,WN581,SWA581,1663253374,1663253374
15765,17419,MDW,OAK,WN1725,SWA1725,1663253375,1664393227
15766,17420,OAK,VIS,PCM8260,PCM8260,1663253374,1663253374
15767,17422,PHX,SMF,WN1445,SWA1445,1663253375,1663253375
15768,17425,SFO,IAH,UA2357,UAL2357,1663253375,1663253375
15769,14275,SAN,PDX,AS1446,ASA1446,1663253374,1663428211
15770,17426,OAK,VIS,PCM8710,PCM8710,1663253375,1663253375
15771,17430,SEA,LAX,UA1570,UAL1570,1663253374,1663253374
15772,17431,SEA,LAX,AS257,ASA257,1663253373,1663253373
15773,17432,LGB,SMF,WN1185,SWA1185,1663253375,1663253375
15774,17434,SJC,SAN,WN2430,SWA2430,1663253376,1663253376
15775,17438,SMF,SAN,WN2497,SWA2497,1663253376,1663253376
15776,17440,SFO,LAX,UA2319,UAL2319,1663253375,1663253375
15777,17441,LAS,OAK,WN390,SWA390,1663253375,1663253375
15778,17442,SFO,JFK,AS1022,ASA1022,1663253374,1663253374
15779,17443,SAN,SEA,AS1133,ASA1133,1663253375,1663253375
15780,6195,LAS,SEA,AS849,ASA849,1663253375,1663428210
15781,17444,SMF,SAN,WN824,SWA824,1663253375,1663253375
15782,17445,SAN,SMF,WN2289,SWA2289,1663253375,1663253375
15783,17448,CLD,TKF,1I743,EJA743,1663253375,1663253375
15784,17449,ORY,PTP,SS926,CRL926,1663253369,1664391032
15785,17450,ORY,FDF,TX510,FWI10A,1663253369,1663253369
15786,5933,MAD,HAV,IB6621,IBE6621,1663253369,1663253369
15787,5755,AMS,CUR,KL735,KLM171,1663253377,1663253377
15788,992,MAD,MEX,IB6403,IBE6403,1663253374,1663253374
15789,1798,FRA,CUN,DE2114,CFG2114,1663253369,1663253369
15790,11707,SJZ,PDL,SP423,SAT423,1663253374,1663253374
15791,2178,PDL,FLW,SP502,SAT502,1663253375,1663253375
15792,2182,PDL,TER,SP1404,SAT1404,1663253373,1663253373
15793,2626,KUL,KCH,AK5210,AXM5210,1663253376,1663253376
15794,13719,TWU,KUL,AK5752,AXM5752,1663253376,1663253376
15795,17453,BKI,KUL,MH2639,MAS2639,1663253376,1663253376
