ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"484846",52.22,6.17,39,662,70,"7000","T-FLRM1","DIMO","PH-1133",1618580030,"","","",0,-960,"PH1133",0,""
"43ED0E",51.70,0.14,59,650,73,"7000","F-EGLC3","SR22","2-SING",1618580035,"","","",0,-1408,"2SING",0,""
"485C5B",51.97,5.02,132,650,88,"7000","F-EHEH2","P06T","PH-KIO",1618580036,"","","",0,-128,"PHKIO",0,""
"ACFCA4",51.23,4.92,322,650,127,"2000","F-EHEH1","BE36","N936HB",1618580035,"","","",0,320,"N936HB",0,""
"DDFD35",48.81,2.06,110,636,69,"0000","T-FLRM1","TRIN","F-GDKL",1618580014,"","","",0,-256,"FGDKL",0,""
"",51.73,0.14,264,625,110,"7000","F-EGTR2","RV12","",1618580036,"","","",0,0,"RV12",0,""
"40B100",51.90,-2.21,213,625,98,"7000","T-MLAT1","","",1618580032,"","","",0,-576,"GCVMI",0,""
"480C21",51.45,4.31,255,625,151,"3711","T-MLAT1","PC7","L-01",1618579978,"WOE","","",0,-1408,"RAZOR11",0,"NAF"
"40781E",51.51,0.24,217,625,57,"7000","F-EGLC3","MM24","G-TADI",1618580035,"","","",0,-192,"GTADI",0,""
"4845F8",51.47,5.34,317,600,0,"5470","T-EHEH186","TOBA","PH-COP",1618580025,"EIN","","",0,0,"PHCOP",0,""
"4847BA",53.02,6.55,228,600,126,"7000","T-MLAT1","TOBA","PH-ESB",1618580033,"GRQ","","",0,-640,"PHESB",0,""
"394DC2",48.60,3.03,104,600,85,"7000","T-LFPO118","A210","F-GTOC",1618580036,"","","",0,896,"FGTOC",0,""
"401FE8",51.69,0.13,187,600,107,"7000","T-MLAT1","C152","G-PTTA",1618579966,"","","",0,-768,"GPTTA",0,""
"484537",53.15,6.54,252,600,100,"0000","T-MLAT1","TOBA","PH-MLQ",1618580030,"GRQ","","",0,0,"PHMLQ",0,"MPH"
"4032B3",53.18,-2.91,322,575,104,"0430","T-MLAT1","PA38","G-VMCG",1618580030,"CEG","","",0,-640,"GVMCG",0,""
"4079EF",52.23,-7.06,201,525,61,"3601","F-EICD1","C172","G-CLPK",1618580037,"ORK","","",0,-512,"GCLPK",0,""
"404E6B",53.49,-2.40,74,525,77,"7365","F-EGNO2","EV97","G-CDOA",1618580019,"","","",0,0,"GCDOA",0,""
"402F77",52.25,0.80,105,525,79,"7000","T-EGXH38","P28A","G-BRJV",1618580026,"","","",0,1152,"GBRJV",0,""
"406774",49.98,-6.02,66,525,100,"0000","T-MLAT1","A109","G-MAOL",1618580038,"ISC","","",0,0,"",0,"SLN"
"407419",52.11,0.18,51,500,100,"0000","T-MLAT1","P28A","G-GUAR",1618580038,"","","",0,704,"GGUAR",0,""
"401F0F",52.20,-1.61,64,500,81,"7000","T-MLAT1","C152","G-BILR",1618579974,"","","",0,0,"GBILR",0,""
"7807D6",50.02,8.50,69,500,124,"1000","T-EDDF147","A332","B-6538",1618580017,"FOC","FRA","MU7159",0,-832,"CES7159",0,"CES"
"484890",53.08,4.83,158,500,163,"7000","T-EHKD113","BE33","PH-BNK",1618580026,"","","",0,0,"PHBNK",0,""
"4853D4",52.27,4.67,57,500,127,"1000","F-EHVB1","B738","PH-HXK",1618580036,"SVQ","AMS","HV6728",0,-704,"TRA28E",0,"TRA"
"4022FF",53.72,-1.23,177,499,262,"7000","T-MLAT1","RF6","G-SFTZ",1618579982,"","","",0,0,"GSFTZ",0,""
"4029DB",51.87,-0.55,89,485,5,"0000","T-FLRM1","DR40","G-LGCC",1618580034,"","","",0,0,"GLGCC",0,""
"43C8C1",53.03,-0.52,338,475,47,"7010","T-EGXJ24","","",1618579966,"","","",0,0,"CWL95",0,""
"405165",51.93,0.80,248,475,70,"7000","T-EGVJ19","LK19","G-CKPA",1618579990,"","","",0,-384,"GCKPA",0,""
"4845C0",53.61,4.64,337,475,125,"4325","T-EHVB221","A139","PH-SHP",1618580030,"DHR","","",0,0,"HNL25C",0,"HNL"
"3D2BAA",51.77,7.29,115,475,108,"7000","T-EDDG168","","D-EOUC",1618579954,"","","",0,0,"DEOUC",0,""
"3ECD02",49.30,8.45,356,450,63,"7000","T-ETIE90","SF25","D-KSPE",1618579982,"","","",0,0,"DKSPE",0,""
"3D24AF",52.45,9.72,150,425,76,"0000","F-EDDV3","NG5E","D-EMDJ",1618580037,"HAJ","","",0,320,"DEMDJ",0,""
"449983",50.95,4.42,186,425,0,"0000","T-EBBR297","C152","OO-FLC",1618580035,"BRU","","",0,0,"OOFLC",0,""
"405480",51.71,-2.13,13,425,54,"7000","T-EGBP11","VENT","G-CKFP",1618579970,"GBA","","",0,-1408,"GCKFP",0,""
"40106B",52.31,-0.76,191,400,146,"7000","T-MLAT1","R44","G-ROAD",1618580031,"ORM","","",0,-1536,"GROAD",0,""
"40740F",51.17,-1.97,35,400,63,"7002","F-EGGD1","AS50","G-ETPH",1618580036,"","","",0,-1920,"BDN25",0,""
"406A0F",50.81,-1.82,351,400,0,"0000","T-EGHH25","G2CA","G-ETWO",1618580029,"BOH","","",0,0,"",0,""
"400AEB",51.65,-0.37,180,400,93,"7000","T-MLAT1","P28A","G-DJJA",1618580002,"QEE","","",0,-1152,"GDJJA",0,""
"402CC5",53.60,-3.06,259,400,74,"7000","F-EGGP1","DR40","G-JUDE",1618580037,"","","",0,-256,"GJUDE",0,""
"4848CD",52.45,5.09,36,400,111,"7000","T-EHKD113","TAMP","PH-AIS",1618580032,"LEY","","",0,0,"PHAIS",0,""
"484843",52.19,5.09,328,400,100,"0000","T-MLAT1","SF25","PH-944",1618580018,"","","",0,0,"PH944",0,""
"44A00F",50.72,3.49,276,375,84,"7000","T-EBKT37","VL3","OO-H83",1618580032,"","","",0,0,"OOH83",0,""
"391930",50.95,1.91,162,375,102,"7000","F-LFQT1","DR40","F-GGJQ",1618580034,"","","",0,-512,"FGGJQ",0,""
"403240",52.68,1.25,87,350,63,"3707","F-EGSH4","P28A","G-BSSC",1618580033,"NWI","","",0,-1152,"GBSSC",0,""
"40697F",51.80,-1.34,271,332,83,"7010","T-MLAT1","C182","G-MPLE",1618579962,"OXF","CVT","OXF52",0,-384,"OXF52",0,"OXF"
"3D0B85",53.11,6.54,124,325,63,"7000","F-EHGG1","C150","D-ECPP",1618580036,"GRQ","","",0,0,"DECPP",0,""
"43C8F1",52.83,-2.39,43,325,84,"7421","T-EGBB362","","",1618580035,"","","",0,320,"SYS57",0,""
"4CA44B",53.29,-6.46,222,300,128,"3514","T-EICD1","PC12","280",1618580035,"","","",0,1664,"X280",0,"IRL"
"401E80",52.94,-1.07,262,300,97,"7000","F-EGCN1","P28A","G-BHRC",1618580035,"NQT","","",0,640,"GBHRC",0,""
"4031BC",51.60,-0.51,77,300,98,"7000","T-MLAT1","C152","G-BSDP",1618579978,"","","",0,0,"GBSDP",0,""
"3C7D87",50.97,6.06,86,300,155,"0000","F-EDKA3","F100","D-AOLG",1618580035,"","","",0,2880,"TAY633P",0,"ATV"
"44CC27",50.98,4.28,322,300,0,"7000","T-EBBR297","P28A","OO-SAG",1618580006,"BRU","","",0,0,"OOSAG",0,""
"40738F",51.48,-0.27,236,300,88,"7044","T-MLAT1","R66","G-JSAW",1618580034,"HYC","","",0,-1792,"GJSAW",0,""
"484728",52.06,5.92,221,255,8,"0000","T-FLRM1","HUSK","PH-ELT",1618580027,"","","",0,0,"PHELT",0,""
"484C81",52.06,5.91,129,252,1,"0000","T-FLRM1","LS10","PH-1410",1618579993,"","","",0,0,"PH1410",0,""
"3E120C",53.67,8.04,313,200,96,"0000","F-EDWI3","EC45","D-HYAM",1618580037,"","","",0,0,"WINDE",0,"CHX"
"DDD8F1",50.14,1.83,34,187,2,"0000","T-FLRM1","TRIN","F-JUFA",1618580034,"","","",0,0,"FJUFA",0,""
"4068E1",49.91,-6.29,141,150,78,"1752","F-EGHE3","DHC6","G-ISSG",1618580037,"ISC","EXT","IOS514",0,1920,"IOS514Q",0,"IOS"
"406F65",51.26,-0.76,100,150,53,"0014","F-EGLF1","A169","G-KSST",1618580037,"","","",0,-64,"HLE21",0,"PLC"
"4031BF",53.47,-2.36,198,150,83,"7365","T-MLAT1","P28A","G-LACB",1618580018,"","","",0,-448,"GLACB",0,""
"3D24E4",49.96,8.64,84,150,83,"4441","F-EDDF6","SR20","D-EMFK",1618580030,"QER","","",0,-960,"DEMFK",0,""
"8964A2",50.90,4.52,70,125,167,"7106","F-EBBR3","B77W","A6-EQJ",1618580037,"BRU","DXB","EK184",0,2560,"UAE184",0,"UAE"
"",50.85,7.17,318,125,126,"3045","F-EDKA1","LJ45","",1618580031,"","","",0,-512,"LJ45",0,""
"402AB6",53.48,-2.36,226,125,69,"7365","T-EGGP194","C172","G-BOIL",1618580013,"","","",1,-704,"GBOIL",0,""
"4062DD",53.21,-3.39,211,124,0,"0000","T-FLRM1","DUOD","G-IGLI",1618580030,"","","",1,0,"GIGLI",0,""
"3FF1E0",52.14,7.68,0,118,6,"0000","T-FLRM1","C42","D-MHLA",1618579974,"","","",1,-128,"DMHLA",0,""
"484672",51.78,5.88,31,104,9,"0000","T-FLRM1","G109","PH-745",1618580033,"","","",1,0,"PH745",0,""
"DD9FF5",52.46,7.18,89,101,0,"0000","T-FLRM1","DUOD","D-KHCT",1618580032,"","","",1,0,"DKHCT",0,""
"3FF7EC",51.06,6.06,288,100,52,"7000","F-EDKA3","","",1618579988,"","","",1,0,"DMHGX",0,""
"3ECEEC",51.66,6.59,26,82,0,"0000","T-FLRM1","SF25","D-KTIA",1618580027,"","","",1,0,"DKTIA",0,""
"401B4B",52.08,0.10,41,50,0,"7000","T-EGSC41","C150","G-BCDY",1618580027,"","","",1,0,"GBCDY",0,""
"3FF1BE",51.06,6.36,345,25,0,"7000","T-EDDK88","","D-MTAP",1618580025,"","","",1,0,"DMTAP",0,""
"02A192",48.72,2.36,271,0,0,"1000","T-LFPV15","A320","TS-IMS",1618580036,"TUN","ORY","TU722",1,0,"TAR722",0,"TAR"
"402EA4",51.89,-2.16,89,0,0,"7000","F-EGBJ2","P28A","G-SHED",1618580033,"","","",1,0,"GSHED",0,""
"4076E3",51.47,-0.48,324,0,0,"6754","F-EGLL2","A21N","G-NEOU",1618580037,"NCE","LHR","BA347",1,0,"BAW347",0,"BAW"
"",51.32,0.03,3,0,0,"7546","F-EGLC3","E550","",1618580035,"","","",1,0,"E550",0,""
"3C1267",53.54,9.82,180,0,0,"0000","T-EDHI122","A21N","D-AVZE",1618580011,"XFW","","",1,0,"",0,"AIB"
"3D0566",49.96,8.64,239,0,0,"0000","T-EDDF142","P28T","D-EAHI",1618580023,"QEF","","",1,0,"DEAHI",0,""
"471F4C",51.52,7.61,89,0,0,"3110","F-EDLW1","A320","HA-LWE",1618580033,"OTP","DTM","W63091",1,0,"WZZ68VK",0,"WZZ"
"471F92",51.51,7.61,2,0,0,"6425","F-EDLW2","A320","HA-LYW",1618580009,"DTM","IEV","W67302",1,0,"WZZ7302",0,"WZZ"
"3C6469",53.63,10.00,177,0,7,"1334","F-EDDH3","A320","D-AICI",1618580012,"HAM","PMI","DE1542",1,0,"CFG5CK",0,"CFG"
"406F75",51.47,-0.48,90,0,1,"4222","F-EGLL2","B789","G-ZBKI",1618580036,"LHR","SFO","BA287",1,0,"BAW287",0,"BAW"
"3D1D38",52.28,7.89,16,0,0,"0000","T-EDLI94","DR40","D-EJHW",1618580007,"","","",1,0,"DEJHW",0,""
"407227",52.83,-1.34,234,0,0,"7000","T-EGNX159","T6","G-CORS",1618580031,"EMA","","",1,0,"GCORS",0,""
"40756E",52.45,-1.74,151,0,13,"1410","F-EGBB2","A320","G-EZGX",1618580037,"BHX","BFS","U2198",1,0,"EZY624L",0,"EZY"
"43C6F8",51.75,-1.58,28,0,8,"7544","F-EGVN1","A332","ZZ335",1618580037,"","","",1,0,"RRR2331",0,"RFR"
"3D53E6",53.63,9.99,294,0,0,"1336","T-EDDH83","TBM9","D-FEAG",1618580032,"HAM","","",1,0,"",0,""
"407744",50.44,-4.99,218,0,0,"1747","T-EGHQ6","AC11","G-ELCH",1618580028,"NQY","","",1,0,"GELCH",0,""
"0100A2",51.20,2.87,334,0,8,"1000","T-EBOS39","A332","SU-GCE",1618580037,"CAI","JNB","MSX514",1,0,"MSR542",0,"MSX"
"4CA9EC",53.43,-6.25,272,0,3,"3611","T-EIDW16","B738","EI-EVO",1618580037,"DUB","TFS","FR7122",1,0,"RYR8NK",0,"RYR"
"495292",50.05,8.56,32,0,0,"2571","F-EDDF6","A319","CS-TTR",1618580033,"FRA","LIS","TP573",1,0,"TAP573H",0,""
"44815E",50.91,4.48,56,0,33,"0000","T-EBBR164","","",1618580034,"BRU","","",1,0,"SUPP155",0,""
"44CCC7",50.90,4.49,194,0,18,"7160","T-EBBR192","A333","OO-SFG",1618580035,"BRU","BJL","SN217",1,0,"BEL217",0,"BEL"
"407267",53.87,-1.65,271,0,0,"7241","F-EGNM3","B738","G-DRTA",1618580036,"LBA","LBA","",1,0,"EXS030F",0,"EXS"
"3D163C",53.39,7.23,38,0,0,"7000","F-EDWE1","TOBA","D-EGRC",1618580036,"EME","","",1,0,"DEGRC",0,""
"3D39B3",53.27,7.44,195,0,0,"0000","F-EDWF1","DV20","D-EUCH",1618580037,"QEJ","","",1,0,"DEUCH",0,""
"3944F9",49.01,2.57,264,0,15,"0000","T-LFPI107","A319","F-GRHZ",1618580033,"CDG","BCN","AF1548",1,0,"AFR94VV",0,"AFR"
"",48.97,2.44,160,0,1,"1000","T-LFPI107","F2TH","",1618580036,"","","",1,0,"F2TH",0,""
"06A1E7",49.63,6.22,337,0,7,"3213","F-ELLX3","B77L","A7-BFJ",1618580035,"DOH","LUX","QR8243",1,0,"QTR42TA",0,"QTR"
"4005BA",51.47,-0.48,87,0,4,"4027","F-EGLL2","B772","G-VIIB",1618579963,"ABV","LHR","BA82",1,0,"BAW82",0,"BAW"
"402C73",51.59,-2.34,82,0,95,"7000","T-EGBJ229","P28A","G-BPAF",1618580028,"","","",1,-64,"GBPAF",0,""
"3C5827",49.49,11.07,214,0,1,"0000","T-EDDN158","CL60","D-AFAG",1618580033,"NUE","","",1,0,"IFA1107",0,"IFA"
"",48.95,2.44,28,0,13,"2000","T-LFPI107","GLEX","",1618579984,"","","",1,0,"GLEX",0,""
"4841D8",52.30,4.77,300,0,15,"1154","F-EHAM1","B737","PH-XRY",1618580032,"LIS","AMS","HV5956",1,0,"TRA96X",0,"TRA"
"3C65C9",50.04,8.57,39,0,32,"1000","F-EDDF6","A20N","D-AINI",1618580034,"OPO","FRA","LH1177",1,0,"DLH85Y",0,"DLH"
"AC8A4C",50.68,-1.10,214,0,0,"0000","T-EGHJ12","SR20","N907MM",1618580036,"BBP","","",1,0,"N907MM",0,""
"403E87",50.68,-1.10,25,0,0,"0000","T-EGHJ12","P28A","G-NOTE",1618580036,"BBP","","",1,0,"GNOTE",0,""
"3D3195",53.12,6.57,47,0,33,"7000","T-EHGG153","S22T","D-ERAJ",1618580034,"GRQ","","",1,0,"DERAJ",0,""
"3C3D72",52.35,13.49,250,0,9,"0000","T-EDDB81","","",1618579952,"BER","","",1,0,"",0,""
"3965AF",49.00,2.59,89,0,0,"0000","F-LFPG1","B77W","F-GZNP",1618579979,"CDG","","",1,0,"",0,"AFR"
"394A09",49.01,2.58,348,0,0,"0661","F-LFPG1","B77W","F-GSQJ",1618580030,"CDG","ORD","AF136",1,0,"AFR136",0,"AFR"
"76CCC9",50.90,4.46,241,0,2,"7110","T-EBBR123","B744","9V-SFI",1618579974,"BRU","BOM","SQ7951",1,0,"SIA7951",0,"SIA"
"424A4C",51.87,0.22,30,0,21,"0000","T-EGSS57","","",1618580035,"STN","","",1,0,"",0,""
"",51.28,-0.78,126,0,1,"0000","T-EGLF99","GL5T","",1618580003,"","","",1,0,"GL5T",0,""
"44814A",50.91,4.48,291,0,0,"0000","T-EBBR361","","",1618580037,"BRU","","",1,0,"WINT071",0,""
"405BFD",51.46,-0.45,90,0,171,"5225","F-EGLL2","","",1618580036,"","","",0,1856,"BAW81",0,""
"46B8A1",52.31,4.76,241,0,1,"1000","F-EHAM3","A20N","SX-NEA",1618579995,"ATH","AMS","A3626",1,0,"AEE626",0,"AEE"
"392AEA",48.73,2.35,271,0,0,"0000","T-LFPV15","A320","F-GKXK",1618580034,"ORY","","",1,0,"FGKXK",0,"AFR"
"40097C",51.47,-0.48,90,0,7,"2000","F-EGLL2","A320","G-EUUA",1618580037,"LHR","","",1,0,"",0,"BAW"
"4403BB",48.72,2.37,350,0,0,"1000","T-LFPV15","A320","OE-ICB",1618579964,"ORY","TLS","U24031",1,0,"EJU4031",0,"EZY"
"51110C",53.63,9.99,50,0,28,"3516","F-EDDH3","AT76","ES-ATJ",1618580034,"CPH","HAM","SK649",1,0,"SAS649",0,"SAS"
"40755C",51.83,-1.31,106,0,6,"4502","F-EGTK3","S22T","G-KOKO",1618580037,"","","",1,0,"GKOKO",0,""
"406D79",51.47,-0.48,271,0,0,"2000","F-EGLL2","B789","G-ZBKC",1618580035,"LHR","","",1,0,"GZBKC",0,"BAW"
"4D20CD",51.28,-0.78,312,0,0,"2000","F-EGLF2","GLEX","9H-VJG",1618580033,"FAB","","VJT796",1,0,"VJT796",0,"VJT"
"4CAB37",52.19,-7.09,201,0,46,"2631","F-EIWF2","C172","EI-GRX",1618580036,"WAT","","",1,64,"EIGRX",0,""
"",52.29,4.74,57,0,116,"6257","F-EHAM3","CL35","",1618580017,"","","",0,-448,"CL35",0,""
"3C5462",50.05,8.57,115,0,1,"1000","F-EDDF6","E190","D-AECB",1618580009,"ZRH","FRA","LH1191",1,0,"DLH6C",0,"DLH"
"407698",51.47,-0.47,272,0,18,"6360","F-EGLL2","A35K","G-VJAM",1618580024,"LHR","LAX","VS23",1,0,"VIR23J",0,"VIR"
"45B0E9",51.28,-0.78,123,0,1,"6316","F-EGLF1","GLEX","OY-LGI",1618579969,"FAB","","",1,0,"VMP933",0,"VMP"
"4240E6",52.31,4.74,182,0,15,"2126","F-EHAM3","B744","VP-BIK",1618580036,"AMS","MAD","RU9391",1,0,"ABW9391",0,"ABW"
"4071C9",51.89,0.22,73,0,8,"7411","F-EGLC3","A169","G-CMCL",1618579994,"","","",1,0,"GCMCL",0,""
"4071A9",51.47,-3.14,21,0,5,"2150","F-EGFF3","EC45","G-WROL",1618579984,"","","RHD58",1,-320,"RHD58",0,"RHD"
"43C208",51.75,-1.60,64,0,8,"3741","F-EGVN1","C17","ZZ178",1618580037,"BZZ","","",1,0,"RRR818",0,"RFR"
"06A07C",51.20,2.90,335,0,0,"4425","T-EBOS39","B77W","A7-BAP",1618580032,"OST","PIT","QR8851",1,0,"QTR8851",0,"QTR"
"48444E",52.46,5.53,50,0,61,"7000","F-EHLE2","C172","PH-WVO",1618580036,"LEY","","",1,1088,"PHWVO",0,""
"4D02AF",49.62,6.19,89,0,0,"3505","F-ELLX3","PC12","LX-JFU",1618580032,"LUX","LYX","",1,0,"JFA26A",0,"JFA"
"406D7A",51.47,-0.48,6,0,5,"2000","F-EGLL2","B789","G-ZBKD",1618580037,"LHR","","",1,0,"GZBKD",0,"BAW"
"3D0642",52.33,10.59,76,0,0,"7000","T-EDDF213","C172","D-EAPU",1618580036,"BWE","","",1,0,"DEAPU",0,""
"401F41",52.86,-1.62,49,0,60,"7000","T-EGNX99","C152","G-ODAC",1618579971,"","","",1,-384,"GODAC",0,""
"44CE77",50.90,4.49,335,0,1,"2000","T-EBBR355","A319","OO-SSW",1618579962,"BRU","","",1,0,"",0,"BEL"
"4D0012",49.62,6.20,271,0,0,"0000","T-ELLX2","","",1618579966,"LUX","","",1,0,"",0,""
"4072C8",51.88,-0.37,24,0,0,"0000","T-EGXU20","A20N","G-UZHB",1618580037,"LTN","EDI","U219",1,0,"EZY19",0,"EZY"
"4481BE",50.90,4.47,216,0,0,"0000","T-EBBR164","","",1618580034,"BRU","","",1,0,"SUPP390",0,""
"3C4B29",50.04,8.56,40,0,0,"2000","F-EDDF6","B748","D-ABYI",1618579982,"FRA","","LH9920",1,0,"DLH9920",0,"DLH"
"",51.23,6.49,135,0,3,"5733","F-EDLN2","C525","",1618580025,"","","",1,0,"C525",0,""
"3C83A3",48.68,9.21,0,0,0,"0000","T-EDDS508","","",1618580013,"STR","","",1,0,"",0,""
"400D78",50.83,-0.30,210,0,8,"7000","F-EGKA3","P28A","G-CHIP",1618580037,"ESH","","",1,0,"GCHIP",0,""
"89644F",53.63,10.00,247,0,8,"1333","T-EDDH410","B77W","A6-EPZ",1618580037,"HAM","DXB","EK60",1,0,"UAE60",0,"UAE"
"A8C006",52.29,4.76,180,0,0,"2000","T-EHAM462","B763","N663GT",1618580034,"AMS","","",1,0,"",0,"GTI"
"02A1A3",49.00,2.58,84,0,2,"7621","T-LFPI107","A320","TS-IND",1618580036,"CDG","TUN","BJ743",1,0,"LBT743",0,"LBT"
"3FF8F3",52.34,8.53,298,0,115,"7000","F-EDDG2","WT9","D-MNVA",1618580037,"","","",0,64,"DMNVA",0,""
"398568",49.01,2.58,267,0,11,"1000","F-LFPG1","E190","F-HBLI",1618580033,"PUF","CDG","AF7535",1,0,"AFR93XT",0,"AFR"
"485355",52.45,5.52,321,0,0,"7000","F-EHLE2","G2CA","PH-HCF",1618580037,"LEY","","",1,0,"PHHCF",0,""
"392ADB",49.02,2.55,271,0,0,"0000","T-LFPI62","","",1618580017,"CDG","","RX19",1,0,"RX19",0,""
"4CA76F",53.42,-6.25,317,0,12,"1424","F-EIDW3","A320","EI-EDP",1618580037,"DUB","LHR","EI168",1,0,"EIN168E",0,"EIN"
"398408",48.60,-3.82,315,0,1,"3314","F-LFRU3","P180","F-HBAI",1618580032,"MXN","","",1,0,"FHBAI",0,""
"392B3B",49.01,2.55,56,0,0,"0000","T-LFML13","","",1618580033,"CDG","","",1,0,"",0,""
"39856F",49.02,2.53,309,0,16,"0655","F-LFPG1","E190","F-HBLP",1618580036,"CDG","GOT","AF1452",1,0,"AFR12YN",0,"AFR"
"4074F3",51.88,-0.38,174,0,0,"0000","T-EGGW231","C56X","G-CKUB",1618580028,"LTN","","",1,0,"EDC361",0,"EDC"
"484ACC",52.31,4.74,354,0,4,"3155","F-EHAM3","E190","PH-EZB",1618580036,"AMS","CPH","KL1131",1,0,"KLM15E",0,"KLM"
"4CC3EE",49.95,7.26,210,0,22,"4125","T-EDFH18","B744","TF-AMN",1618580033,"HHN","LGG","",1,0,"ABD345P",0,"ABD"
"39E4D2",48.73,2.36,35,0,0,"2000","T-LFPN31","A320","F-HZGS",1618580029,"ORY","CLY","XK761",1,0,"CCM761E",0,"CCM"
"A16632",53.33,-2.87,84,0,78,"5050","F-EGNR1","S22T","N19DW",1618580018,"GLO","","",1,-640,"N19DW",0,""
"4846E8",52.32,4.76,329,0,3,"0000","T-EHAM115","","",1618580010,"AMS","","",1,0,"BRW48",0,""
"400D74",50.85,-0.77,62,0,54,"7000","T-EGKK127","C172","G-AWUZ",1618580035,"ESH","","",1,-576,"GAWUZ",0,""
"40598E",52.61,-1.03,47,0,47,"7000","F-EGNX4","R44","G-LINJ",1618580009,"","","",1,-1216,"GLINJ",0,""
"4D0106",49.63,6.21,244,0,16,"5653","F-ELLX3","B748","LX-VCF",1618580036,"LUX","DWC","CV7585",1,0,"CLX7585",0,"CLX"
"3C66E1",50.03,8.53,180,0,20,"2521","F-EDDF6","A320","D-AIWA",1618579979,"FRA","CTA","LH306",1,0,"DLH5NF",0,"DLH"
"392AFB",49.00,2.57,186,0,0,"0000","F-LFPG1","","",1618579953,"CDG","","",1,0,"",0,""
"A316F0",53.48,8.04,20,0,60,"7000","F-EDWI4","M20P","N299AG",1618580037,"","","",1,-576,"N299AG",0,""
"3C65CC",51.47,-0.45,270,0,1,"2565","F-EGLL2","A20N","D-AINL",1618580020,"FRA","LHR","LH908",1,0,"DLH908",0,"DLH"
"",52.37,13.52,188,0,1,"1000","T-EDDB141","GL7T","",1618580034,"","","",1,0,"GL7T",0,""
"4D208A",51.28,-0.79,230,0,0,"0000","T-EGLF100","GLEX","9H-VJF",1618580037,"FAB","","VJT754",1,0,"VJT754",0,"VJT"
"3C4DCE",50.04,8.56,89,0,0,"1000","F-EDDF6","CRJ9","D-ACNN",1618580010,"LJU","FRA","LH1459",1,0,"DLH9CW",0,"DLH"
"3C42A3",52.36,13.53,271,0,0,"0000","T-EDDB81","","",1618579958,"BER","","",1,0,"",0,""
}
