ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"4849EB",52.46,6.13,140,1800,133,"7000","T-MLAT1","C172","PH-TWK",1618580298,"","","",0,0,"PHTWK",0,""
"300641",53.12,5.55,89,1800,104,"7000","T-EHKD113","P68","I-VICC",1618580298,"","","",0,0,"IVICC",0,""
"3D38D8",49.78,8.65,213,1800,162,"4450","T-EDDF147","A210","D-ETTW",1618580289,"","","",0,0,"DETTW",0,""
"A8F9E0",51.54,-1.04,62,1799,131,"7000","T-MLAT1","BE36","N678EM",1618580296,"EXT","","",0,0,"N678EM",0,""
"4069CF",50.77,0.08,138,1775,70,"7000","T-MLAT1","C42","G-CICF",1618580298,"","","",0,1088,"GCICF",0,""
"3D3FDA",50.81,6.20,115,1750,51,"7000","T-MLAT1","E300","D-EWKW",1618580298,"AAH","","",0,-704,"DEWKW",0,""
"400FBE",51.24,0.85,98,1750,110,"4575","T-MLAT1","DA40","G-OCCG",1618580281,"ESH","","",0,0,"GOCCG",0,""
"3D24AF",52.34,9.65,189,1725,101,"7000","F-EDDV4","NG5E","D-EMDJ",1618580301,"HAJ","","",0,192,"DEMDJ",0,""
"406884",53.05,-0.41,310,1725,57,"2645","T-EGXJ24","EFOX","G-EFCG",1618580287,"","","",0,0,"GEFCG",0,""
"407538",52.03,0.62,75,1725,90,"7013","T-MLAT1","NG5","G-NGAA",1618580292,"","","",0,0,"GNGAA",0,""
"4011A4",51.64,-0.68,76,1700,144,"0435","T-MLAT1","PA27","G-BSVP",1618580297,"","","",0,0,"GBSVP",0,""
"401B3B",50.87,-4.53,349,1700,97,"7000","T-EGFE14","FA24","G-BCBL",1618580296,"","","",0,0,"GBCBL",0,""
"401F4D",51.17,-0.61,233,1700,105,"0450","F-EGLL2","P28A","G-BIUY",1618580301,"","","",0,-256,"GBIUY",0,"RHC"
"402AA1",53.87,-1.01,144,1700,92,"7000","T-MLAT1","P28A","G-BODE",1618580284,"","","",0,-128,"GBODE",0,""
"403D8E",51.91,0.67,267,1700,98,"7000","T-MLAT1","HR20","G-ECAG",1618580290,"","","",0,-896,"GECAG",0,""
"4034E9",52.00,-1.34,219,1700,118,"7000","T-MLAT1","P28A","G-BTUW",1618580299,"ORM","","",0,192,"GBTUW",0,""
"3D2711",51.49,6.57,87,1700,182,"7742","T-MLAT1","P28A","D-ENAV",1618580302,"MGL","","",0,0,"DENAV",0,""
"3D26AF",54.17,9.00,101,1700,80,"0000","T-ETNS9","C172","D-EMXB",1618580218,"HEI","","",0,0,"DEMXB",0,""
"404F68",51.17,-1.23,351,1700,83,"7011","T-EGHH25","C42","G-CDVI",1618580294,"BBP","","",0,0,"GCDVI",0,""
"403197",51.68,-0.46,239,1700,100,"7000","T-MLAT1","P28A","G-KIKI",1618580298,"QEE","","",0,0,"GKIKI",0,""
"401827",50.62,-1.28,56,1700,66,"7000","T-MLAT1","P28A","G-AXJV",1618580298,"BBP","","",0,0,"GAXJV",0,""
"3D21FF",48.62,13.22,40,1700,53,"0000","T-EDMS39","","D-ELCX",1618580226,"","","",0,0,"",0,""
"40522B",53.03,-2.22,119,1700,88,"7426","T-MLAT1","C172","G-NWFC",1618580298,"","","",0,0,"GNWFC",0,""
"401CBC",51.92,-2.18,186,1700,98,"7000","F-EGTR1","C172","G-BEZO",1618580300,"GLO","","",0,-320,"GBEZO",0,""
"4847BA",52.95,6.51,223,1700,117,"7000","T-MLAT1","TOBA","PH-ESB",1618580298,"GRQ","","",0,0,"PHESB",0,""
"3D0CD7",51.76,8.50,324,1700,100,"0000","T-MLAT1","C152","D-EDCP",1618580298,"PAD","","",0,0,"",0,""
"",53.86,-1.04,329,1700,138,"7004","F-EGNM3","","",1618580301,"","","",0,0,"BLOCKED",0,""
"3D1A6C",52.19,12.82,327,1699,100,"7741","T-MLAT1","P28A","D-EIGI",1618580246,"","","",0,0,"DEIGI",0,""
"406C23",51.94,-1.21,88,1675,16,"7000","F-EGLF1","EV97","G-NILT",1618580296,"","","",0,0,"GNILT",0,""
"400D04",50.78,-0.28,173,1675,124,"3763","T-MLAT1","DA42","G-JKMI",1618580284,"ESH","","",0,0,"GJKMI",0,""
"3FF1AC",50.93,6.96,108,1675,107,"7043","T-EDDK88","","D-MPMO",1618580293,"","","",0,0,"DMPMO",0,""
"4849C8",51.93,5.94,8,1675,45,"7000","T-MLAT1","AS29","PH-1399",1618580298,"","","",0,-64,"PH1399",0,""
"39CFDC",48.61,1.83,235,1675,130,"3702","F-LFPG1","WT9","F-JUCW",1618580295,"TNF","","",0,64,"FJUCW",0,""
"407365",51.39,-1.50,182,1650,90,"7000","T-MLAT1","C42","G-CKGS",1618580246,"","","",0,0,"GCKGS",0,""
"A3AC75",53.41,7.22,166,1650,128,"7000","T-MLAT1","DA40","N336DS",1618580298,"","","",0,0,"N336DS",0,""
"3E2E94",53.73,7.14,66,1640,144,"7745","T-MLAT1","C303","D-IIVK",1618580296,"","","",0,-640,"DIIVK",0,""
"4036D5",52.79,-2.33,32,1625,91,"4572","T-EGBB255","C152","G-DACF",1618580301,"","","",0,128,"GDACF",0,""
"44D9A1",51.07,3.40,78,1625,51,"0000","T-EBKT44","EVSS","OO-VMA",1618580282,"","","",0,0,"",0,""
"48507C",53.28,2.49,103,1625,129,"4602","F-EGSH3","A139","PH-EUJ",1618580300,"HUY","","",0,0,"PHEUJ",0,"HNL"
"3D0929",49.57,9.38,56,1604,74,"0000","T-FLRM1","TRIN","D-EBSJ",1618580279,"","","",0,-384,"DEBSJ",0,""
"484537",53.20,6.38,245,1600,121,"7000","T-MLAT1","TOBA","PH-MLQ",1618580290,"GRQ","","",0,0,"PHMLQ",0,"MPH"
"3D1317",50.87,6.54,151,1600,151,"7000","T-EDDK88","DR40","D-EFMD",1618580299,"","","",0,0,"DEFMD",0,""
"406723",51.97,-1.38,115,1600,68,"7000","T-MLAT1","EV97","G-LBAC",1618580298,"","","",0,0,"GLBAC",0,""
"3D1EC4",54.10,9.89,251,1600,95,"7000","T-MLAT1","C172","D-EJXC",1618580302,"EUM","","",0,0,"DEJXC",0,""
"400BC1",51.96,0.53,7,1600,122,"7404","T-MLAT1","P68","G-RVRX",1618580282,"OXF","","",0,0,"RVR6RX",0,"RVR"
"405D30",51.36,0.57,119,1600,96,"7000","F-EGLL2","C172","G-CFIO",1618580301,"RCS","","",0,0,"GCFIO",0,""
"40474E",52.41,1.39,292,1600,107,"3707","F-EGSH3","P28A","G-EEGU",1618580298,"NWI","","",0,-320,"GEEGU",0,""
"3D0642",52.29,10.52,270,1600,122,"7000","T-EDDF213","C172","D-EAPU",1618580291,"BWE","","",0,0,"DEAPU",0,""
"3D2545",52.55,9.80,322,1600,46,"7000","T-EDLI94","A210","D-EMJD",1618580300,"HAJ","","",0,0,"",0,""
"45B533",51.96,-0.44,74,1600,110,"4673","F-EGGW1","P68","OY-MIS",1618580298,"OXF","","",0,320,"BIO03",0,"BIO"
"406B27",52.59,-2.42,55,1600,148,"7000","T-MLAT1","G115","G-GPSI",1618580283,"","","",0,0,"GGPSI",0,""
"401BBA",52.40,-0.31,357,1600,57,"7000","T-EGXJ24","C150","G-HIVE",1618580282,"","","",0,0,"GHIVE",0,""
"3D1CF8",51.39,6.76,357,1600,58,"7003","T-EDDK88","P28A","D-EJFK",1618580298,"","","",0,0,"DEJFK",0,""
"3D2C84",52.19,8.77,115,1600,55,"7000","T-EDLI94","","",1618580299,"","","",0,0,"DEPCM",0,""
"485FD8",52.00,5.26,143,1600,89,"7000","T-EHKD113","P28A","PH-VHP",1618580297,"","","",0,0,"PHVHP",0,""
"4040CC",51.76,-0.62,319,1599,131,"7000","T-MLAT1","C82R","G-BYEM",1618580292,"","","",0,0,"GBYEM",0,""
"3D3367",49.98,11.64,59,1594,50,"0000","T-FLRM1","DV20","D-ERSH",1618580287,"","","",0,64,"DERSH",0,""
"406526",53.70,-3.00,86,1575,138,"3644","T-MLAT1","C42","G-MPHY",1618580297,"","","",0,64,"GMPHY",0,""
"48492B",53.02,6.40,81,1575,149,"7016","T-MLAT1","DA40","PH-PCA",1618580283,"GRQ","","",0,-192,"PHPCA",0,""
"44CC21",51.05,3.92,298,1575,85,"2000","T-EBBR297","DV20","OO-SAA",1618580297,"","","",0,0,"OOSAA",0,""
"3DE5FF",49.99,6.78,262,1571,135,"0000","T-FLRM1","EC35","D-HHIT",1618580214,"","","",0,-128,"DHHIT",0,""
"3FF91D",48.64,13.18,313,1550,62,"7000","F-EDDM2","","",1618580299,"","","",0,640,"DMCLE",0,""
"400A17",51.13,-1.42,250,1525,132,"7000","T-EGDJ31","C77R","G-BFIV",1618580300,"BBS","","",0,-256,"GBFIV",0,""
"3D0B1A",52.49,9.65,287,1525,80,"7000","F-EDDV4","P28U","D-ECLM",1618580298,"HAJ","","",0,1088,"DECLM",0,""
"3EC23F",53.39,8.00,2,1525,76,"7000","F-EDWI2","RF5","D-KONF",1618580300,"","","",0,0,"DKONF",0,""
"484F76",52.98,4.82,282,1525,140,"4305","F-EHKD2","A139","PH-EUE",1618580296,"DHR","","",0,-64,"HNL05B",0,"HNL"
"43C8E0",52.75,-3.04,246,1525,109,"7422","F-EGNR5","","",1618580299,"","","",0,0,"MARKHOR2",0,""
"407B3C",51.36,0.10,120,1525,138,"7047","F-EGLL2","SR20","G-TTEA",1618580301,"BQH","","",0,0,"GTTEA",0,""
"402D2D",50.73,-3.41,22,1500,90,"0440","F-EGTE3","DR40","G-LEOS",1618580300,"EXT","","",0,128,"GLEOS",0,""
"400D78",50.84,-0.39,247,1500,121,"3763","F-EGKA3","P28A","G-CHIP",1618580298,"ESH","","",0,0,"GCHIP",0,""
"404B1C",52.17,-0.28,310,1500,79,"7000","F-EGGW2","EV97","G-CCTH",1618580293,"","","",0,0,"GCCTH",0,""
"405A2D",51.79,-0.89,170,1500,78,"4520","T-MLAT1","R22","G-BMIZ",1618580295,"","","",0,0,"GBMIZ",0,"HLY"
"3D2790",54.06,9.48,119,1500,80,"7000","T-MLAT1","C172","D-ENFS",1618580292,"","","",0,640,"DENFS",0,""
"404CDE",51.14,0.48,124,1500,90,"1731","T-MLAT1","P28A","G-CDEF",1618580289,"BQH","","",0,0,"GCDEF",0,""
"3D1435",51.05,6.58,270,1500,105,"7047","T-MLAT1","A210","D-EFXD",1618580291,"MGL","","",0,0,"DEFXD",0,"RWL"
"3D1444",51.30,6.53,211,1500,144,"7000","T-MLAT1","P28A","D-EFXS",1618580298,"","","",0,0,"DEFXS",0,""
"A9C8D6",51.69,-0.34,181,1500,137,"7000","T-MLAT1","P32R","N73BL",1618580296,"QEE","","",0,0,"N73BL",0,""
"4070F2",51.04,0.31,309,1500,100,"0000","T-MLAT1","P208","G-OLIC",1618580297,"","","",0,0,"GOLIC",0,"STL"
"40395D",51.98,-1.39,129,1500,70,"7000","T-MLAT1","ULAC","G-MYTY",1618580296,"","","",0,-128,"GMYTY",0,""
"3D05FA",49.62,8.38,40,1500,61,"7000","T-ETIE90","A210","D-EANA",1618580238,"","","",0,0,"DEANA",0,""
"40152F",51.14,-0.86,270,1500,84,"7000","F-EGLK3","AR15","G-AREX",1618580300,"","","",0,-128,"GAREX",0,""
"484539",52.55,6.01,133,1500,149,"7000","T-MLAT1","TOBA","PH-MLS",1618580298,"GRQ","","",0,0,"PHMLS",0,"MPH"
"407771",51.21,-1.02,356,1492,57,"0034","T-FLRM1","DR40","G-CLDL",1618580296,"","","",0,896,"GCLDL",0,""
"40713C",51.51,-1.52,62,1475,83,"7000","T-MLAT1","EFOX","G-CJHT",1618580286,"","","",0,-576,"GCJHT",0,""
"3EC233",52.11,5.31,253,1475,79,"7000","T-MLAT1","","D-KOMT",1618580246,"","","",0,-1536,"DKOMT",0,""
"3E683B",48.81,12.62,332,1475,71,"0000","T-EDMS72","","D-KERB",1618580258,"RBM","","",0,0,"DKERB",0,""
"3FF898",51.09,6.40,107,1425,91,"7000","F-EDLN1","ULAC","D-MYFS",1618580299,"","","",0,-128,"DMYFS",0,""
"406DFA",51.40,-0.82,152,1425,85,"0462","F-EGLK3","EV97","G-GLSA",1618580300,"HYC","","",0,192,"GGLSA",0,""
"404C21",51.64,-0.43,103,1400,83,"7000","F-EGMC3","P28A","G-CCZV",1618580297,"QEE","","",0,0,"GCCZV",0,""
"3D34C0",52.18,7.77,199,1400,42,"7041","T-EDLI94","P28A","D-ESFO",1618580301,"BFE","","",0,0,"DESFO",0,""
"3D2243",53.54,8.59,192,1400,101,"7000","T-MLAT1","C172","D-ELFN",1618580294,"FCN","","",0,-512,"DELFN",0,""
"402182",51.61,0.14,278,1400,102,"4572","T-MLAT1","C150","G-TOML",1618580296,"","","",0,0,"GTOML",0,""
"44D9B9",51.26,3.35,179,1400,170,"7000","T-MLAT1","P28A","OO-VMY",1618580282,"","","",0,0,"OOVMY",0,""
"3D0D71",53.98,9.60,137,1400,65,"7000","T-ETNS9","","",1618580298,"KEL","","",0,0,"DEDIN",0,""
"4402E6",52.14,5.99,230,1400,156,"7000","F-EHTW3","SC7","OE-FDN",1618580289,"","","",0,-192,"OEFDN",0,""
"405B38",52.33,1.04,226,1400,100,"0000","T-MLAT1","RV9","G-CFED",1618580302,"","","",0,-64,"GCFED",0,""
"44C253",51.28,4.18,261,1400,110,"7000","T-MLAT1","C172","OO-PRS",1618580279,"","","",0,-64,"OOPRS",0,""
"401BB1",52.25,5.92,279,1400,102,"7000","T-MLAT1","C150","G-BCVH",1618580286,"","","",0,-320,"GBCVH",0,""
"39763C",49.81,6.70,83,1375,76,"7000","T-ELLX147","","",1618580294,"QET","","",0,-512,"FJENX",0,""
"4069B7",51.72,-0.42,53,1350,56,"7000","T-MLAT1","SKRA","G-NJPG",1618580294,"QEE","","",0,0,"GNJPG",0,""
"400B17",53.51,-2.42,102,1342,96,"7365","T-MLAT1","P28A","G-ISHA",1618580294,"","","",0,512,"GISHA",0,""
"3E609D",51.22,6.51,24,1325,64,"7000","T-FLRM1","SF25","D-KBUB",1618580302,"","","",0,-256,"DKBUB",0,""
"4031BF",53.48,-2.35,172,1325,174,"7365","T-MLAT1","P28A","G-LACB",1618580290,"","","",0,0,"GLACB",0,""
"43C208",51.70,-1.58,264,1325,166,"3741","F-EGLF1","C17","ZZ178",1618580299,"BZZ","","",0,0,"RRR818",0,"RFR"
"45B5D3",53.14,-5.69,261,1325,119,"0431","F-EGFE5","P68","OY-MNS",1618580287,"","","",0,0,"BIO05",0,"BIO"
"4022F6",52.85,0.97,132,1300,80,"7000","T-MLAT1","P28A","G-SEJW",1618580302,"","","",0,448,"GSEJW",0,""
"448699",51.22,4.90,135,1300,70,"0000","T-MLAT1","","OO-ATY",1618580298,"","","",0,832,"OOATY",0,""
"3D0E5B",53.43,8.01,343,1300,482,"7000","T-MLAT1","C172","D-EDRN",1618580298,"WVN","","",0,320,"DEDRN",0,""
"402941",52.11,0.76,253,1300,95,"4506","T-MLAT1","C152","G-BNRL",1618580286,"","","",0,-192,"GBNRL",0,""
"401112",51.27,-1.34,146,1300,85,"7000","T-MLAT1","P28A","G-CEJD",1618580226,"","","",0,-704,"GCEJD",0,""
"ACD21B",53.29,7.98,198,1300,160,"7000","T-MLAT1","BE35","N925Q",1618580294,"","","",0,0,"N925Q",0,""
"3D44D8",53.03,8.80,128,1300,525,"7000","T-EDDV189","DR40","D-EYIA",1618580298,"","","",0,0,"DEYIA",0,""
"406F9F",49.44,-2.55,86,1300,131,"3721","F-EGJB3","D228","G-OAUR",1618580301,"GCI","","",0,1216,"",0,"AUR"
"3D37DD",52.29,8.90,185,1300,79,"7000","T-EDLI94","","D-ETKF",1618580301,"","","",0,0,"DETKF",0,""
"403BAD",52.04,-1.69,311,1300,151,"7000","T-MLAT1","C152","G-BWNB",1618580287,"","","",0,-192,"GBWNB",0,""
"DD8233",53.13,9.41,325,1279,93,"0000","T-FLRM1","TRIN","D-EUAC",1618580297,"","","",0,-832,"DEUAC",0,""
"4076C8",50.91,-0.64,235,1275,107,"7000","T-EGKK153","R66","G-ICEL",1618580299,"","","",0,640,"GICEL",0,""
"407840",50.81,0.17,6,1275,102,"7000","F-EGKK2","TL20","G-DBSB",1618580298,"","","",0,128,"GDBSB",0,""
"3D2CCF",49.85,8.71,197,1275,79,"0000","T-EDDF147","","",1618580296,"QEF","","",0,384,"",0,""
"",49.23,7.42,210,1250,130,"6472","F-EDRZ1","C525","",1618580301,"","","",0,-960,"C525",0,""
"A56B15",51.38,-0.96,20,1249,96,"7000","T-MLAT1","R66","N44829",1618580298,"","","N44829",0,640,"N44829",0,""
"40710D",51.91,-1.01,159,1225,118,"7000","T-MLAT1","EC20","G-WADD",1618580291,"","","",0,0,"GWADD",0,""
"38F21C",48.91,1.75,105,1225,106,"7000","F-LFPT2","VL3","F-JGKE",1618580299,"","","",0,0,"FJGKE",0,""
"395B5C",48.72,6.21,266,1213,5,"7000","T-FLRM1","WT9","F-JBCU",1618580297,"","","",0,0,"FJBCU",0,""
"402DB1",50.80,-0.43,76,1200,83,"3763","F-EGKA3","P28A","G-BPOT",1618580301,"","","",0,448,"GBPOT",0,""
"4060AE",52.10,-1.90,66,1200,166,"7000","T-MLAT1","DIMO","G-OSFB",1618580297,"","","",0,0,"GOSFB",0,""
"400E3C",53.89,-4.60,317,1200,114,"1177","T-MLAT1","R44","G-LVIE",1618580296,"","","",0,0,"GLVIE",0,""
"3D1765",50.70,6.91,119,1200,107,"7000","T-MLAT1","P28A","D-EHCN",1618580294,"AAH","","",0,-256,"DEHCN",0,""
"44D1AF",51.50,3.53,197,1200,210,"2000","T-MLAT1","P28A","OO-TMO",1618580295,"","","",0,128,"OOTMO",0,""
"40271E",50.91,-0.21,76,1200,100,"0000","T-MLAT1","R22","G-OFAS",1618580289,"ESH","","",0,512,"GOFAS",0,""
"440357",50.79,6.20,211,1200,84,"0000","T-MLAT1","DIMO","OE-9362",1618580302,"AAH","","OE9362",0,0,"OE9362",0,""
"3D1879",51.59,6.93,289,1200,98,"7000","T-MLAT1","C152","D-EHND",1618580279,"","","",0,0,"DEHND",0,""
"3D39B3",53.29,7.51,11,1175,331,"7000","F-EDWF1","DV20","D-EUCH",1618580300,"QEJ","","",0,0,"DEUCH",0,""
"485B1A",52.78,4.90,355,1175,67,"7000","T-EHRD91","TL30","PH-4S2",1618580300,"","","",0,-256,"PH4S2",0,""
"ACFCA4",51.24,4.90,129,1175,149,"2000","F-EHWO1","BE36","N936HB",1618580301,"","","",0,-704,"N936HB",0,""
"3D04E6",49.50,11.04,160,1150,71,"0000","T-EDDN140","C172","D-EACK",1618580297,"NUE","","",0,0,"",0,""
"3DDC04",51.53,7.59,56,1118,110,"0020","T-FLRM1","EC45","D-HDOM",1618580283,"","","",0,-192,"DHDOM",0,""
"38F0BC",50.70,4.25,285,1100,145,"7000","F-EBBR3","","",1618580299,"","","",0,0,"FJGJA",0,""
"391930",50.94,2.02,140,1100,102,"7000","F-LFQT1","DR40","F-GGJQ",1618580291,"CQF","","",0,256,"FGGJQ",0,""
"406A98",50.62,5.44,226,1100,109,"5150","F-EHBK1","PA34","G-OXFA",1618580295,"LGG","","",0,-128,"GOXFA",0,"OXF"
"3D3235",50.19,9.12,59,1100,99,"7000","T-ETID150","A210","D-ERGN",1618580297,"","","",0,0,"DERGN",0,""
"394DC2",48.66,2.96,319,1100,90,"7000","T-LFPO107","A210","F-GTOC",1618580302,"","","",0,-448,"FGTOC",0,""
"4078F7",52.83,1.28,187,1100,148,"7415","F-EGSH3","A139","G-NHVN",1618580301,"NWI","DHR","NHX21",0,192,"NHX21",0,"NHX"
"4849A0",52.22,5.48,271,1099,121,"7000","T-MLAT1","DV20","PH-ACX",1618580297,"","","",0,0,"PHACX",0,""
"43C6C1",51.16,-2.30,263,1075,100,"0000","T-MLAT1","LYNX","ZZ407",1618580270,"","","",0,64,"SPEAR25",0,"AAC"
"406A0F",50.88,-1.91,307,1075,88,"0000","T-EGHH25","G2CA","G-ETWO",1618580295,"BOH","","",0,0,"",0,""
"40197F",50.90,-0.01,59,1075,67,"7000","T-MLAT1","RF5","G-AZRM",1618580298,"ESH","","",0,320,"GAZRM",0,""
"484728",52.07,5.93,45,1062,51,"0000","T-FLRM1","HUSK","PH-ELT",1618580295,"","","",0,960,"PHELT",0,""
"485755",53.01,6.13,235,1050,100,"7000","T-MLAT1","ECHO","PH-4R1",1618580294,"","","",0,0,"PH4R1",0,""
"43C27C",52.17,1.42,150,1050,126,"4522","T-MLAT1","","ZJ231",1618580270,"","","",0,-448,"PROWLER1",0,""
"",50.55,-5.71,103,1050,132,"0023","F-EGHE3","S92","",1618580288,"","","",0,0,"S92",0,""
"406F50",51.79,-0.34,157,1040,152,"4670","T-MLAT1","A109","GZ100",1618580296,"","","",0,640,"KRF43",0,"RFR"
"",51.36,-2.75,271,1025,148,"0020","F-EGDY3","B429","",1618580297,"","","",0,0,"B429",0,""
"401127",49.97,-6.21,256,1025,150,"7000","F-EGHE3","DHC6","G-BIHO",1618580300,"LEQ","","",0,0,"GBIHO",0,"IOS"
"40147A",51.13,0.20,221,1025,108,"3752","T-MLAT1","DHC1","G-AMUF",1618580302,"","","",0,0,"",0,""
"4CA44B",53.27,-6.47,152,1025,152,"3514","T-EICD1","PC12","280",1618580296,"","","",0,-256,"X280",0,"IRL"
"40486D",53.90,-0.34,3,1025,75,"7000","F-EGNJ2","EV97","G-PROW",1618580288,"","","",0,-576,"GPROW",0,""
"403E52",51.48,-3.44,311,1000,112,"3640","T-MLAT1","P28A","G-WARO",1618580289,"CWL","","",0,0,"",0,""
"3D0C3C",53.52,9.97,67,1000,86,"4673","T-MLAT1","C172","D-ECWQ",1618580297,"","","",0,-1536,"DECWQ",0,""
"40335A",51.66,-0.56,294,1000,84,"7000","F-EGLF1","R22","G-OVNR",1618580299,"NHT","","",0,640,"GOVNR",0,""
"406EAA",53.49,-3.05,333,1000,82,"7000","T-MLAT1","C42","G-CIWT",1618580293,"","","",0,-256,"GCIWT",0,""
"485B92",52.92,6.58,327,1000,94,"7000","T-MLAT1","TOBA","PH-MLU",1618580293,"GRQ","","",0,-320,"PHMLU",0,""
"4043B8",51.49,-0.77,105,1000,82,"7000","T-MLAT1","P28A","G-BZIO",1618580296,"","","",0,448,"GBZIO",0,""
"4073C4",53.75,-2.64,3,975,68,"3646","F-EGNO2","C42","G-ZOMB",1618580299,"","","",0,0,"GZOMB",0,""
"44A7C2",51.34,3.36,158,975,130,"7000","F-EHWO3","MC10","OO-I06",1618580300,"","","",0,0,"OOI06",0,""
"401EB8",53.92,-3.02,284,975,87,"7000","T-MLAT1","D11","G-BHZV",1618580281,"","","",0,-448,"GBHZV",0,""
"4079C7",51.94,-1.46,239,975,91,"7000","F-EGTR1","P28A","G-CLLR",1618580300,"OXF","","",0,0,"GCLLR",0,""
"DDBFC4",51.94,8.92,0,974,47,"0000","T-FLRM1","TRIN","D-KIKO",1618580293,"","","",0,192,"DKIKO",0,""
"3D1798",49.61,8.38,46,944,61,"0000","T-FLRM1","DV20","D-EHEM",1618580297,"","","",0,960,"DEHEM",0,""
"3ECEEC",51.67,6.57,182,921,64,"0000","T-FLRM1","SF25","D-KTIA",1618580296,"","","",0,0,"DKTIA",0,""
"44A4D2",52.05,4.18,213,900,128,"7000","T-MLAT1","P28A","OO-IFR",1618580288,"","","",0,0,"OOIFR",0,""
"4027AA",51.62,-0.85,243,900,126,"7000","T-MLAT1","C152","G-WACE",1618580288,"HYC","","",0,0,"GWACE",0,""
"3D2AB0",52.64,9.34,288,900,168,"7000","T-EDDV189","A210","D-EOKM",1618580299,"HAJ","","",0,0,"DEOKM",0,""
"3D1229",50.76,7.10,247,900,94,"7000","F-EDDL2","P208","D-EFCZ",1618580298,"","","",0,0,"DEFCZ",0,""
"403FA5",52.62,-0.44,85,900,0,"3751","T-EGXJ24","P28A","G-RADI",1618580298,"","","",0,0,"GRADI",0,""
"3E3D68",54.17,8.37,91,900,118,"7745","F-EDWI3","BN2P","D-IOLK",1618580295,"HGL","","",0,64,"DIOLK",0,"OFD"
"394DF2",50.75,3.02,90,900,79,"7000","F-EBOS1","DR40","F-GTPS",1618580287,"","","",0,448,"FGTPS",0,""
"406EEB",50.71,-1.71,144,900,57,"7352","T-EGHH25","C172","G-CISX",1618580295,"BRS","","",0,0,"GCISX",0,""
"407419",52.04,-0.02,284,900,170,"7013","T-MLAT1","P28A","G-GUAR",1618580294,"","","",0,384,"GGUAR",0,""
"4019F8",52.05,-1.09,326,900,173,"7000","T-MLAT1","AA5","G-BAJN",1618580286,"","","",0,0,"GBAJN",0,""
"407175",50.97,-2.17,286,875,57,"7000","T-EGHH25","C42","G-CJIT",1618580296,"","","",0,0,"GCJIT",0,""
"38FCFB",51.14,4.03,261,875,118,"7000","F-EBBR1","RV9","F-PDAD",1618580299,"BRU","","",0,-64,"FPDAD",0,""
"3EDC13",49.59,8.34,17,875,54,"7000","T-ETIE90","","D-KYHN",1618580291,"","","",0,0,"DKYHN",0,""
"4845F1",52.27,4.45,172,874,110,"7000","T-MLAT1","","",1618580298,"","","",0,0,"PHSEL",0,""
"43C76F",51.37,-2.39,203,850,219,"1177","T-MLAT1","","",1618580238,"","","",0,-64,"TALON30",0,""
"A432BD",51.49,4.62,233,842,144,"7000","T-MLAT1","PA34","N37PF",1618580286,"LEY","","",0,-1024,"N37PF",0,""
"3DE71C",51.76,7.21,12,839,104,"0000","T-FLRM1","EC35","D-HHTS",1618580295,"","","",0,64,"DHHTS",0,""
"403D60",52.90,-2.70,63,825,113,"7000","T-MLAT1","TOBA","G-BXLT",1618580258,"BLK","","",0,0,"GBXLT",0,""
"406988",50.80,0.12,132,825,67,"7000","T-EGKA90","EFOX","G-XFOX",1618580298,"","","",0,-128,"GXFOX",0,""
"40361F",51.21,0.05,271,825,111,"3767","F-EGKK2","P28A","G-BUIJ",1618580280,"RCS","","",0,192,"GBUIJ",0,""
"3C658C",50.01,8.48,69,800,118,"5313","T-EDFE11","A319","D-AILL",1618580297,"AGP","FRA","LH1149",0,-576,"DLH56E",0,"DLH"
"401E0E",52.52,1.07,93,800,100,"0000","T-MLAT1","C152","G-BHAD",1618580297,"","","",0,0,"GBHAD",0,""
"3FF266",51.30,13.58,311,800,27,"7000","F-EDDC2","C42","D-MUZY",1618580300,"","","",0,0,"DMUZY",0,""
"3D0A5D",52.20,8.79,157,800,129,"7000","T-EDLI94","SR20","D-ECEF",1618580301,"","","",0,0,"DECEF",0,""
"404104",49.40,-2.54,285,799,108,"3626","T-MLAT1","P28A","G-GFTA",1618580296,"ACI","","",0,0,"GGFTA",0,""
"44030A",50.82,6.19,328,787,3,"0000","T-FLRM1","DV20","OE-CCS",1618580290,"","","",0,0,"OECCS",0,""
"3DD7BB",51.74,13.90,342,784,78,"0000","T-FLRM1","EC35","D-HBYH",1618580266,"","","",0,-576,"DHBYH",0,""
"400D74",50.87,-0.79,246,775,95,"7000","T-EGKK127","C172","G-AWUZ",1618580299,"ESH","","",0,192,"GAWUZ",0,""
"3E6937",51.97,8.53,80,775,25,"0000","T-EDLI94","","D-KFAT",1618580258,"BFE","","",0,0,"DKFAT",0,""
"43C071",52.07,-0.00,236,775,197,"7032","T-MLAT1","EH10","ZJ122",1618580294,"","","",0,0,"JNGLY22",0,"RFR"
"4408C7",50.35,8.90,98,775,51,"7000","T-ETID148","R66","OE-XGG",1618580291,"QER","","",0,576,"OEXGG",0,""
"3D201E",52.19,9.87,126,775,590,"7000","T-EDDF213","DV20","D-EKKK",1618580296,"ZNO","","",0,0,"",0,""
"407891",53.50,-2.43,321,775,66,"7365","F-EGNR5","C42","G-WKDB",1618580296,"","","",0,-320,"GWKDB",0,""
