ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"4845C0",53.45,4.75,338,475,125,"4325","F-EHKD2","A139","PH-SHP",1618579740,"DHR","","",0,64,"HNL25C",0,"HNL"
"3DDC53",52.78,13.30,144,475,123,"0000","T-EDDT52","EC35","D-HDRN",1618579741,"","","",0,192,"",0,"AMB"
"400AB0",52.34,-1.52,263,475,136,"0420","T-MLAT1","P28U","G-GPMW",1618579741,"NQT","","",0,-192,"GGPMW",0,""
"401A92",52.56,-0.35,249,450,67,"7000","T-EGWZ4","C150","G-BAXU",1618579743,"","","",0,0,"GBAXU",0,""
"402C57",53.34,-2.93,147,441,89,"5050","T-MLAT1","PA38","G-LFSH",1618579731,"LPL","","",0,-1024,"GLFSH",0,""
"4848CD",52.34,5.11,327,400,111,"7000","T-EHKD113","TAMP","PH-AIS",1618579735,"LEY","","",0,0,"PHAIS",0,""
"3D46C6",49.94,8.63,138,400,105,"4441","T-EDDF147","C152","D-EZBA",1618579702,"QEF","","",0,0,"DEZBA",0,""
"401E80",52.92,-1.07,16,400,86,"7000","F-EGNX4","P28A","G-BHRC",1618579745,"NQT","","",0,-320,"GBHRC",0,""
"4069DC",51.62,-0.55,139,399,106,"7000","T-MLAT1","C152","G-CICC",1618579694,"","","",0,0,"GCICC",0,""
"44CC27",51.00,4.17,139,375,0,"7000","T-EBBR297","P28A","OO-SAG",1618579741,"BRU","","",0,0,"OOSAG",0,""
"4040F3",51.66,-2.09,79,350,66,"7000","T-EGBP4","P28A","G-EDGI",1618579742,"GBA","","",0,-448,"GEDGI",0,""
"484F60",53.53,8.07,19,350,182,"3140","T-MLAT1","DA42","PH-MFA",1618579738,"GRQ","WVN","",0,1152,"KLM7918",0,""
"3C65CC",51.46,-0.54,89,350,127,"2565","F-EGLL2","A20N","D-AINL",1618579745,"FRA","LHR","LH908",0,-960,"DLH908",0,"DLH"
"43C8C1",52.97,-0.48,158,350,26,"7010","T-EGXJ24","","",1618579728,"","","",0,0,"CWL95",0,""
"4854AF",53.47,5.59,90,325,135,"7000","F-EHKD2","BE36","PH-ALB",1618579735,"","","",0,-384,"PHALB",0,""
"",53.21,-4.08,77,325,123,"0023","F-EGCK1","S92","",1618579738,"","","",0,1024,"S92",0,""
"4027AA",51.60,-0.84,175,300,115,"7000","T-MLAT1","C152","G-WACE",1618579745,"HYC","","",0,-704,"GWACE",0,""
"43C8F6",52.62,-2.94,62,300,95,"7421","T-EGNR79","","",1618579725,"","","",0,-448,"SYS120",0,""
"3D0565",52.18,9.96,75,300,46,"7000","T-EDDV138","DV20","D-EAHH",1618579739,"ZNO","","",0,0,"DEAHH",0,""
"3D419B",53.05,8.73,82,300,60,"1121","T-EDDV189","SR22","D-EXCD",1618579742,"HAM","","",0,0,"DEXCD",0,""
"44A00F",50.74,3.47,21,275,41,"7000","F-EBKT2","VL3","OO-H83",1618579694,"","","",0,0,"OOH83",0,""
"400AEB",51.65,-0.38,197,275,98,"7000","T-MLAT1","P28A","G-DJJA",1618579702,"QEE","","",0,-320,"GDJJA",0,""
"484C81",52.06,5.91,345,259,1,"0000","T-FLRM1","LS10","PH-1410",1618579715,"","","",0,0,"PH1410",0,""
"484728",52.06,5.94,0,232,0,"0000","T-FLRM1","HUSK","PH-ELT",1618579721,"","","",0,0,"PHELT",0,""
"404A8B",52.50,0.10,111,225,59,"7000","F-EGSC2","C42","G-CCNT",1618579745,"","","",0,0,"GCCNT",0,""
"4074B5",49.21,-2.18,83,225,135,"1211","F-EGJB3","A20N","G-UZHE",1618579744,"JER","LGW","U2894",0,2944,"EZY48AV",0,"EZY"
"DDE623",50.71,-2.22,2,200,38,"0000","T-FLRM1","TRIN","G-ATRG",1618579739,"","","",0,0,"GATRG",0,""
"3E5D2A",51.59,7.71,96,196,6,"0000","T-FLRM1","SF25","D-KAMC",1618579738,"","","",0,0,"DKAMC",0,""
"403161",52.13,7.67,180,170,7,"0000","T-FLRM1","M6","G-MOUL",1618579675,"","","",0,0,"GMOUL",0,""
"403240",52.68,1.26,213,150,87,"3707","F-EGSH4","P28A","G-BSSC",1618579743,"NWI","","",0,-768,"GBSSC",0,""
"43C8F1",52.81,-2.42,68,150,48,"7421","T-EGNR21","","",1618579744,"","","",0,-448,"SYS57",0,""
"DDD5CB",52.14,-1.85,255,127,7,"0000","T-FLRM1","TRIN","G-BGGD",1618579734,"","","",0,0,"GBGGD",0,""
"484672",51.78,5.88,180,111,0,"0000","T-FLRM1","G109","PH-745",1618579739,"","","",1,64,"PH745",0,""
"4062DD",53.21,-3.39,217,104,0,"0000","T-FLRM1","DUOD","G-IGLI",1618579739,"","","",1,0,"GIGLI",0,""
"3ECEEC",51.66,6.59,180,78,0,"0000","T-FLRM1","SF25","D-KTIA",1618579661,"","","",1,0,"DKTIA",0,""
"398568",49.00,2.58,85,75,117,"1000","F-LFPG1","E190","F-HBLI",1618579726,"PUF","CDG","AF7535",0,-704,"AFR93XT",0,"AFR"
"DD9FF5",52.46,7.18,324,55,0,"0000","T-FLRM1","DUOD","D-KHCT",1618579722,"","","",1,0,"DKHCT",0,""
"781941",50.04,8.57,69,50,181,"7641","F-EDDF6","B77L","B-20EN",1618579744,"FRA","PVG","CZ462",0,448,"CSN462",0,"CSN"
"40097C",51.47,-0.49,271,0,0,"2000","F-EGLL2","A320","G-EUUA",1618579745,"LHR","","",1,0,"",0,"BAW"
"3CFDEC",53.63,9.98,140,0,17,"2333","F-EDDH3","C56X","D-CXLS",1618579745,"GIB","","",1,0,"AHO458T",0,"AHO"
"486257",52.31,4.74,2,0,47,"3176","F-EHAM1","E295","PH-NXA",1618579709,"AMS","BGO","KL1189",1,0,"KLM33Y",0,"KLM"
"3964E9",48.73,2.36,271,0,0,"2000","T-LFPV15","B738","F-GZHJ",1618579662,"ORY","","",1,0,"",0,"TRA"
"4D20CD",51.28,-0.77,131,0,0,"2000","F-EGLF2","GLEX","9H-VJG",1618579742,"FAB","","VJT796",1,0,"VJT796",0,"VJT"
"",51.28,-0.78,356,0,0,"0000","T-EGLF99","GL5T","",1618579713,"","","",1,0,"GL5T",0,""
"3C65CA",50.05,8.56,222,0,0,"3515","F-EDDF1","A20N","D-AINJ",1618579744,"OSL","FRA","LH861",1,0,"DLH8JT",0,"DLH"
"407698",51.47,-0.44,180,0,13,"6360","F-EGLL2","A35K","G-VJAM",1618579743,"LHR","LAX","VS23",1,0,"VIR23J",0,"VIR"
"3C41F1",53.63,10.00,64,0,11,"0000","T-EDDH320","","",1618579673,"HAM","","",1,0,"",0,""
"4CA76F",53.42,-6.24,195,0,3,"1424","F-EIDW3","A320","EI-EDP",1618579740,"DUB","LHR","EI168",1,0,"EIN168E",0,"EIN"
"345657",50.98,10.96,278,0,7,"4353","F-EDDE2","A332","EC-MTU",1618579745,"ERF","PVG","",1,0,"PLM933P",0,"PLM"
"471F92",51.51,7.61,89,0,0,"6425","F-EDLW2","A320","HA-LYW",1618579745,"DTM","IEV","W67302",1,0,"WZZ7302",0,"WZZ"
"4074F3",51.88,-0.38,180,0,0,"0000","T-EGGW231","C56X","G-CKUB",1618579732,"LTN","","",1,0,"EDC361",0,"EDC"
"398408",48.60,-3.82,315,0,0,"3314","F-LFRU3","P180","F-HBAI",1618579745,"MXN","","",1,0,"FHBAI",0,""
"",48.95,2.44,249,0,0,"2000","T-LFPI107","GLEX","",1618579744,"","","",1,0,"GLEX",0,""
"485355",52.45,5.52,42,0,0,"7000","F-EHLE2","G2CA","PH-HCF",1618579742,"LEY","","",1,0,"PHHCF",0,""
"407943",51.47,-0.48,15,0,0,"0715","F-EGLL2","A35K","G-XWBG",1618579742,"BLR","LHR","BA118",1,0,"BAW118",0,"BAW"
"4072C8",51.88,-0.37,186,0,0,"0000","T-EGXU20","A20N","G-UZHB",1618579706,"LTN","","",1,0,"",0,"EZY"
"3C6469",53.63,10.00,90,0,10,"0000","T-EDDH218","A320","D-AICI",1618579741,"HAM","PMI","DE1542",1,0,"CFG5CK",0,"CFG"
"40756E",52.46,-1.73,239,0,1,"1410","F-EGBB2","A320","G-EZGX",1618579743,"BHX","BFS","U2198",1,0,"EZY624L",0,"EZY"
"0A0097",48.95,2.44,28,0,19,"0000","T-LFPB67","C56X","7T-VNM",1618579729,"LBG","","",1,0,"",0,""
"4068E1",49.91,-6.29,169,0,0,"7000","F-EGHE4","DHC6","G-ISSG",1618579742,"ISC","EXT","IOS514",1,0,"IOS514Q",0,"IOS"
"406F75",51.47,-0.48,294,0,0,"4222","F-EGLL2","B789","G-ZBKI",1618579741,"LHR","SFO","BA287",1,0,"BAW287",0,"BAW"
"3C42A3",52.36,13.53,158,0,0,"0000","T-EDDB81","","",1618579729,"BER","","",1,0,"",0,""
"4D208A",51.28,-0.79,205,0,0,"0000","T-EGLF100","GLEX","9H-VJF",1618579744,"FAB","","VJT754",1,0,"VJT754",0,"VJT"
"3C66E1",50.04,8.56,171,0,12,"2521","F-EDDF6","A320","D-AIWA",1618579734,"FRA","CTA","LH306",1,0,"DLH5NF",0,"DLH"
"48548E",52.31,4.74,182,0,21,"3144","F-EHAM3","E75L","PH-EXL",1618579745,"AMS","VIE","KL1843",1,0,"KLM1843",0,"KLM"
"48C227",51.88,0.23,312,0,13,"0512","F-EGLC3","B738","SP-RSH",1618579710,"STN","POZ","FR2336",1,0,"RYR35AZ",0,"RYR"
"40598E",52.61,-1.03,50,0,31,"7000","F-EGNX4","R44","G-LINJ",1618579706,"","","",1,-192,"GLINJ",0,""
"484ACC",52.32,4.75,267,0,28,"3155","F-EHAM3","E190","PH-EZB",1618579735,"AMS","CPH","KL1131",1,0,"KLM15E",0,"KLM"
"4CC3EE",49.95,7.27,241,0,0,"4125","T-EDFH18","B744","TF-AMN",1618579737,"HHN","LGG","",1,0,"ABD345P",0,"ABD"
"3809DA",53.54,9.82,14,0,1,"0000","T-EDHI152","A388","F-WWAV",1618579745,"XFW","","",1,0,"MAU",0,"AIB"
"4BCDE4",51.28,6.75,19,0,0,"7657","T-EDLE10","B738","TC-SOD",1618579744,"DUS","ADB","XQ959",1,0,"SXS6JN",0,"SXS"
"3C7D87",50.97,6.03,272,0,1,"0000","T-ETNG44","F100","D-AOLG",1618579745,"","","",1,0,"TAY633P",0,"ATV"
"89644F",53.63,10.00,18,0,0,"1333","T-EDDH83","B77W","A6-EPZ",1618579736,"HAM","DXB","EK60",1,0,"UAE60",0,"UAE"
"4005BA",51.47,-0.48,357,0,4,"4027","F-EGLL2","B772","G-VIIB",1618579744,"ABV","LHR","BA82",1,0,"BAW82",0,"BAW"
"402C73",51.62,-2.48,210,0,103,"7000","T-EGTG139","P28A","G-BPAF",1618579706,"","","",0,0,"GBPAF",0,""
"39856F",49.01,2.55,345,0,7,"0655","T-LFPI107","E190","F-HBLP",1618579733,"CDG","GOT","AF1452",1,0,"AFR12YN",0,"AFR"
"3951C2",49.01,2.55,163,0,24,"6320","F-LFPG1","B77L","F-GUOC",1618579745,"ORD","CDG","AF6731",1,0,"AFR6731",0,"AFR"
"0100A2",51.19,2.84,76,0,130,"1000","F-LFQT1","A332","SU-GCE",1618579739,"CAI","JNB","MSX514",0,-704,"MSR542",0,"MSX"
"3FF8F3",52.26,8.74,307,0,114,"7000","F-EDDV5","WT9","D-MNVA",1618579745,"","","",0,-384,"DMNVA",0,""
"407B3C",51.32,0.03,295,0,7,"7000","F-EGLC3","SR20","G-TTEA",1618579708,"BQH","","",1,0,"GTTEA",0,""
"3965A5",48.73,2.36,343,0,8,"2000","T-LFPN31","B77W","F-GZNF",1618579678,"ORY","","",1,0,"",0,"AFR"
"406DA8",53.18,-2.98,41,0,10,"0430","F-EGNR5","O1","G-JDOG",1618579745,"","","",1,0,"GJDOG",0,""
"402AB6",53.47,-2.39,256,0,71,"7365","T-EGCC217","C172","G-BOIL",1618579745,"","","",1,448,"GBOIL",0,""
"",52.37,13.52,188,0,1,"1000","T-EDDB33","GL7T","",1618579744,"","","",1,0,"GL7T",0,""
"3C83A3",48.68,9.21,0,0,0,"0000","T-EDDS611","","",1618579743,"STR","","",1,0,"",0,""
"3D34F5",52.17,5.15,346,0,0,"7000","T-EHSB157","","D-ESHP",1618579666,"DHR","","",1,0,"DESHP",0,""
"392AFB",49.00,2.57,186,0,0,"0000","F-LFPG1","","",1618579674,"CDG","","",1,0,"",0,""
"4067C6",53.34,-2.54,76,0,47,"7366","F-EGNR1","EFOX","G-CHHJ",1618579701,"","","",1,0,"GCHHJ",0,""
"3C4B29",50.04,8.56,15,0,0,"2000","F-EDDF6","B748","D-ABYI",1618579736,"FRA","","LH9920",1,0,"DLH9920",0,"DLH"
"3C4DCE",50.04,8.58,70,0,36,"1000","F-EDDF6","CRJ9","D-ACNN",1618579745,"LJU","FRA","LH1459",1,0,"DLH9CW",0,"DLH"
"4402E6",52.24,6.04,85,0,71,"7000","T-EHLE165","SC7","OE-FDN",1618579670,"","","",1,-640,"OEFDN",0,""
"",51.23,6.49,333,0,0,"5733","F-EDLN2","C525","",1618579738,"","","",1,0,"C525",0,""
"392B3B",49.01,2.55,56,0,0,"0000","T-LFPI107","","",1618579742,"CDG","","",1,0,"",0,""
"4074F4",50.90,4.46,334,0,5,"1000","T-EBBR141","B752","G-DHKR",1618579732,"MXP","BRU","D0203",1,0,"BCS203",0,"DHK"
"400D78",50.83,-0.30,136,0,0,"7000","F-EGKA3","P28A","G-CHIP",1618579745,"ESH","","",1,0,"GCHIP",0,""
"A8C006",52.29,4.76,180,0,0,"2000","T-EHAM462","B763","N663GT",1618579739,"AMS","","",1,0,"",0,"GTI"
"402F2F",51.67,-2.06,270,0,2,"7000","F-EGVA1","P28A","G-XAVI",1618579745,"GBA","","",1,0,"GXAVI",0,""
"02A1A3",49.00,2.58,84,0,1,"7621","T-LFPI107","A320","TS-IND",1618579732,"CDG","TUN","BJ743",1,0,"LBT743",0,"LBT"
"4076C9",51.59,-0.51,56,0,34,"7000","F-EGLL2","R66","G-HKPC",1618579663,"NHT","","",1,-640,"GHKPC",0,""
"3C5462",50.04,8.58,250,0,25,"1000","F-EDDF6","E190","D-AECB",1618579742,"ZRH","FRA","LH1191",1,0,"DLH6C",0,"DLH"
"401612",52.04,-1.11,225,0,94,"7000","T-EGXJ24","C150","G-ASZB",1618579722,"","","",1,0,"GASZB",0,""
"39E4D2",48.73,2.36,89,0,0,"2000","T-LFPN31","A320","F-HZGS",1618579744,"ORY","CLY","XK761",1,0,"CCM761E",0,"CCM"
"3D115C",53.51,8.05,14,0,7,"7000","F-EDWI2","A210","D-EEVC",1618579745,"WVN","","",1,0,"DEEVC",0,""
"4481BE",50.90,4.48,73,0,12,"0000","T-EBBR355","","",1618579670,"BRU","","",1,0,"SUPP390",0,""
"400D74",50.85,-0.75,320,0,61,"7000","T-EGKK127","C172","G-AWUZ",1618579733,"ESH","","",1,-704,"GAWUZ",0,""
"407070",53.47,-2.39,263,0,46,"7000","T-EGCC288","C42","G-CJDA",1618579711,"","","",1,-384,"GCJDA",0,""
"406D79",51.47,-0.48,210,0,3,"2000","F-EGLL2","B789","G-ZBKC",1618579743,"LHR","","",1,0,"GZBKC",0,"BAW"
"39CD82",50.96,1.93,61,0,86,"1000","F-LFQT1","TBM7","F-HTMC",1618579669,"TNF","","",1,-576,"FHTMC",0,""
"40755C",51.83,-1.32,11,0,67,"4502","F-EGTK3","S22T","G-KOKO",1618579745,"","","",1,-576,"GKOKO",0,""
"89620C",50.90,5.76,213,0,20,"3170","T-EHBK49","B77W","A6-EGK",1618579744,"MST","OSL","EK9752",1,0,"UAE9752",0,"UAE"
"48444E",52.45,5.51,148,0,0,"7000","F-EHLE2","C172","PH-WVO",1618579744,"LEY","","",1,0,"PHWVO",0,""
"406D7A",51.47,-0.48,206,0,0,"2000","F-EGLL2","B789","G-ZBKD",1618579744,"LHR","","",1,0,"GZBKD",0,"BAW"
"4071A9",51.46,-3.14,12,0,40,"2150","F-EGFF4","EC45","G-WROL",1618579745,"","","RHD58",1,-576,"RHD58",0,"RHD"
"49D03C",51.27,-0.79,241,0,14,"0503","F-EGLF2","BE20","OK-MAG",1618579744,"FAB","","",1,0,"OKMAG",0,""
"",51.32,0.03,89,0,0,"7546","F-EGLC3","E550","",1618579740,"","","",1,0,"E550",0,""
"392AF0",49.01,2.59,267,0,22,"1000","F-LFPG1","A320","F-GKXQ",1618579743,"AGP","CDG","AF9421",1,0,"AFR96EU",0,"AFR"
"471F4C",51.52,7.62,59,0,57,"3110","F-EDLW1","A320","HA-LWE",1618579745,"OTP","DTM","W63091",1,0,"WZZ68VK",0,"WZZ"
"484966",52.31,4.77,272,0,23,"1000","F-EHAM1","B737","PH-BGG",1618579741,"KBP","AMS","KL1386",1,0,"KLM1386",0,"KLM"
"3C70C1",50.03,8.54,81,0,3,"7640","F-EDDF6","B77L","D-ALFA",1618579744,"FRA","PVG","LH8400",1,0,"GEC8400",0,"GEC"
"A36110",51.46,-0.49,191,0,0,"7216","F-EGLL2","B763","N317CM",1618579726,"LHR","","GB984",1,0,"ABX984",0,"ABX"
"486258",52.31,4.74,329,0,6,"1000","F-EHAM1","E295","PH-NXB",1618579743,"AMS","BER","KL1829",1,0,"KLM1829",0,"KLM"
"392ADB",49.02,2.55,271,0,0,"0000","T-LFPV15","","",1618579676,"CDG","","",1,0,"",0,""
"8964A2",50.90,4.49,194,0,13,"7106","T-EBBR120","B77W","A6-EQJ",1618579731,"BRU","DXB","EK184",1,0,"UAE184",0,"UAE"
"3D2AB0",52.47,9.43,81,0,0,"7000","T-EDLI94","A210","D-EOKM",1618579738,"HAJ","","",1,0,"DEOKM",0,""
"392AEA",48.73,2.35,230,0,0,"0000","T-LFPV15","A320","F-GKXK",1618579737,"ORY","","",1,0,"FGKXK",0,"AFR"
"4403BB",48.72,2.37,292,0,0,"1000","T-LFPV15","A320","OE-ICB",1618579739,"ORY","TLS","U24031",1,0,"EJU4031",0,"EZY"
"46B8A1",52.30,4.75,57,0,110,"1000","F-EHAM1","A20N","SX-NEA",1618579738,"ATH","AMS","A3626",0,-576,"AEE626",0,"AEE"
"44814A",50.91,4.48,110,0,0,"0000","T-EBBR361","","",1618579745,"BRU","","",1,0,"WINT071",0,""
"405BFD",51.47,-0.49,270,0,2,"5225","F-EGLL2","B772","G-YMMT",1618579745,"LHR","ACC","BA81",1,0,"BAW81",0,"BAW"
"4076E3",51.47,-0.46,39,0,14,"6754","F-EGLL2","A21N","G-NEOU",1618579736,"NCE","LHR","BA347",1,0,"BAW347",0,"BAW"
"402EA4",51.89,-2.16,111,0,0,"7000","F-EGBJ2","P28A","G-SHED",1618579745,"","","",1,0,"GSHED",0,""
"3C66A1",50.05,8.57,180,0,0,"1000","F-EDDF6","A320","D-AIUA",1618579670,"FCO","FRA","LH233",1,0,"DLH5HH",0,"DLH"
"407227",52.83,-1.34,337,0,0,"7000","T-EGNX159","T6","G-CORS",1618579740,"EMA","","",1,0,"GCORS",0,""
"45B0E9",51.28,-0.78,123,0,1,"6316","F-EGLF1","GLEX","OY-LGI",1618579745,"FAB","","",1,0,"VMP933",0,"VMP"
"4240E6",52.31,4.78,315,0,15,"2126","F-EHAM3","B744","VP-BIK",1618579744,"AMS","MAD","RU9391",1,0,"ABW9391",0,"ABW"
"43C208",51.74,-1.60,284,0,6,"3741","F-EGVN1","C17","ZZ178",1618579744,"BZZ","","",1,0,"RRR818",0,"RFR"
"484818",52.44,5.50,48,0,0,"7000","T-EHKD113","TAMP","PH-FCH",1618579743,"LEY","","",1,0,"PHFCH",0,"AIS"
"471F38",51.88,-0.36,70,0,13,"5733","T-EGGW179","A21N","HA-LVK",1618579720,"MXP","LTN","W65503",1,0,"WZZ84",0,"WZZ"
"4D02AF",49.62,6.19,271,0,0,"3505","F-ELLX3","PC12","LX-JFU",1618579745,"LUX","LYX","",1,0,"JFA26A",0,"JFA"
"48436A",52.31,4.74,317,0,5,"2127","F-EHAM3","B772","PH-BQC",1618579745,"AMS","CUR","KL735",1,0,"KLM129",0,"KLM"
"3C5EE7",51.29,6.77,180,0,0,"1047","T-EDLE10","A319","D-AGWG",1618579738,"PMI","DUS","EW9593",1,0,"EWG3EF",0,"EWG"
"4D0012",49.62,6.20,271,0,1,"0000","T-ELLX2","","",1618579725,"LUX","","",1,0,"",0,""
"",51.88,-0.38,312,0,0,"0000","T-EGXU20","GLEX","",1618579744,"","","",1,0,"GLEX",0,""
"44CE77",50.90,4.49,193,0,8,"2000","T-EBBR355","A319","OO-SSW",1618579744,"BRU","","",1,0,"",0,"BEL"
"02A192",48.73,2.34,61,0,51,"1000","T-LFPV15","A320","TS-IMS",1618579739,"TUN","ORY","TU722",1,0,"TAR722",0,"TAR"
"06A07C",51.20,2.90,190,0,0,"4425","T-EBOS39","B77W","A7-BAP",1618579742,"OST","PIT","QR8851",1,0,"QTR8851",0,"QTR"
}
